case_id,resource,activity,start_time,end_time
523,Clerk-000003,Check application form completeness,2023-03-27 14:37:17.303,2023-03-27 14:50:26.003
524,Clerk-000001,Check credit history,2023-03-27 14:34:20.504,2023-03-27 14:51:48.234
522,Clerk-000002,Check credit history,2023-03-27 13:23:05.404,2023-03-27 14:56:24.201
489,Loan Officer-000002,Assess loan risk,2023-03-27 14:41:06.667,2023-03-28 07:01:06.667
520,AML Investigator-000001,AML check,2023-03-27 14:19:18.555,2023-03-28 07:04:01.028
490,Loan Officer-000001,Assess loan risk,2023-03-27 14:44:04.507,2023-03-28 07:04:04.507
489,Loan Officer-000002,Design loan offer,2023-03-28 07:01:06.667,2023-03-28 07:04:19.069
490,Loan Officer-000001,Design loan offer,2023-03-28 07:04:04.507,2023-03-28 07:05:54.067
526,Clerk-000003,Check application form completeness,2023-03-27 15:00:00.000,2023-03-28 07:07:54.675
526,Clerk-000001,Check credit history,2023-03-28 07:07:54.675,2023-03-28 07:10:43.727
521,AML Investigator-000001,AML check,2023-03-28 07:04:01.028,2023-03-28 07:11:04.906
523,Clerk-000004,Check credit history,2023-03-27 14:50:26.003,2023-03-28 07:18:38.174
489,Senior Officer-000001,Approve loan offer,2023-03-28 07:04:19.069,2023-03-28 07:24:19.069
489,Clerk-000002,Cancel application,2023-03-28 07:24:19.069,2023-03-28 07:29:19.069
491,Appraiser-000001,Appraise property,2023-03-27 14:44:04.507,2023-03-28 07:30:25.402
522,AML Investigator-000001,AML check,2023-03-28 07:11:04.906,2023-03-28 07:36:28.891
492,Appraiser-000001,Appraise property,2023-03-28 07:30:25.402,2023-03-28 07:40:13.468
527,Clerk-000003,Check application form completeness,2023-03-28 07:30:00.000,2023-03-28 07:42:09.444
490,Senior Officer-000001,Approve loan offer,2023-03-28 07:24:19.069,2023-03-28 07:44:19.069
490,Clerk-000004,Approve application,2023-03-28 07:44:19.069,2023-03-28 07:49:19.069
491,Loan Officer-000002,Assess loan risk,2023-03-28 07:30:25.402,2023-03-28 07:50:25.402
492,Loan Officer-000001,Assess loan risk,2023-03-28 07:40:13.468,2023-03-28 08:00:13.468
523,AML Investigator-000001,AML check,2023-03-28 07:36:28.891,2023-03-28 08:05:58.122
492,Clerk-000003,Reject application,2023-03-28 08:00:13.468,2023-03-28 08:10:13.468
493,Appraiser-000001,Appraise property,2023-03-28 07:40:13.468,2023-03-28 08:15:35.148
491,Loan Officer-000002,Design loan offer,2023-03-28 07:50:25.402,2023-03-28 08:16:36.976
528,Clerk-000002,Check application form completeness,2023-03-28 08:00:00.000,2023-03-28 08:18:46.958
494,Appraiser-000001,Appraise property,2023-03-28 08:15:35.148,2023-03-28 08:19:00.094
528,Clerk-000004,Check credit history,2023-03-28 08:18:46.958,2023-03-28 08:34:03.846
527,Clerk-000001,Check credit history,2023-03-28 07:42:09.444,2023-03-28 08:34:26.023
493,Loan Officer-000001,Assess loan risk,2023-03-28 08:15:35.148,2023-03-28 08:35:35.148
491,Senior Officer-000001,Approve loan offer,2023-03-28 08:16:36.976,2023-03-28 08:36:36.976
494,Loan Officer-000002,Assess loan risk,2023-03-28 08:19:00.094,2023-03-28 08:39:00.094
491,Clerk-000004,Cancel application,2023-03-28 08:36:36.976,2023-03-28 08:41:36.976
493,Clerk-000002,Reject application,2023-03-28 08:35:35.148,2023-03-28 08:45:35.148
494,Clerk-000001,Reject application,2023-03-28 08:39:00.094,2023-03-28 08:49:00.094
529,Clerk-000003,Check application form completeness,2023-03-28 08:30:00.000,2023-03-28 08:54:12.605
524,AML Investigator-000001,AML check,2023-03-28 08:05:58.122,2023-03-28 09:01:22.949
495,Appraiser-000001,Appraise property,2023-03-28 08:19:00.094,2023-03-28 09:05:50.549
525,AML Investigator-000001,AML check,2023-03-28 09:01:22.949,2023-03-28 09:07:27.691
496,Appraiser-000001,Appraise property,2023-03-28 09:05:50.549,2023-03-28 09:07:50.073
526,AML Investigator-000001,AML check,2023-03-28 09:07:27.691,2023-03-28 09:09:57.464
529,Clerk-000004,Check credit history,2023-03-28 08:54:12.605,2023-03-28 09:10:16.424
497,Appraiser-000001,Appraise property,2023-03-28 09:07:50.073,2023-03-28 09:15:27.688
498,Appraiser-000001,Appraise property,2023-03-28 09:15:27.688,2023-03-28 09:23:31.416
495,Loan Officer-000001,Assess loan risk,2023-03-28 09:05:50.549,2023-03-28 09:25:50.549
530,Clerk-000002,Check application form completeness,2023-03-28 09:00:00.000,2023-03-28 09:26:30.125
496,Loan Officer-000002,Assess loan risk,2023-03-28 09:07:50.073,2023-03-28 09:27:50.073
495,Clerk-000001,Reject application,2023-03-28 09:25:50.549,2023-03-28 09:35:50.549
499,Appraiser-000001,Appraise property,2023-03-28 09:23:31.416,2023-03-28 09:42:29.506
497,Loan Officer-000001,Assess loan risk,2023-03-28 09:25:50.549,2023-03-28 09:45:50.549
498,Loan Officer-000002,Assess loan risk,2023-03-28 09:27:50.073,2023-03-28 09:47:50.073
500,Appraiser-000001,Appraise property,2023-03-28 09:42:29.506,2023-03-28 09:52:31.806
496,Loan Officer-000001,Design loan offer,2023-03-28 09:45:50.549,2023-03-28 09:55:42.949
497,Clerk-000002,Reject application,2023-03-28 09:45:50.549,2023-03-28 09:55:50.549
531,Clerk-000004,Check application form completeness,2023-03-28 09:30:00.000,2023-03-28 09:56:37.827
498,Clerk-000001,Reject application,2023-03-28 09:47:50.073,2023-03-28 09:57:50.073
530,Clerk-000003,Check credit history,2023-03-28 09:26:30.125,2023-03-28 10:07:28.923
499,Loan Officer-000002,Assess loan risk,2023-03-28 09:47:50.073,2023-03-28 10:07:50.073
500,Loan Officer-000001,Assess loan risk,2023-03-28 09:55:42.949,2023-03-28 10:15:42.949
496,Senior Officer-000001,Approve loan offer,2023-03-28 09:55:42.949,2023-03-28 10:15:42.949
531,Clerk-000002,Check credit history,2023-03-28 09:56:37.827,2023-03-28 10:18:43.330
496,Clerk-000003,Approve application,2023-03-28 10:15:42.949,2023-03-28 10:20:42.949
500,Clerk-000001,Reject application,2023-03-28 10:15:42.949,2023-03-28 10:25:42.949
499,Loan Officer-000002,Design loan offer,2023-03-28 10:07:50.073,2023-03-28 10:31:40.881
533,Clerk-000002,Check application form completeness,2023-03-28 10:30:00.000,2023-03-28 10:43:37.541
501,Appraiser-000001,Appraise property,2023-03-28 09:52:31.806,2023-03-28 10:43:44.502
527,AML Investigator-000001,AML check,2023-03-28 09:09:57.464,2023-03-28 10:43:58.636
528,AML Investigator-000001,AML check,2023-03-28 10:43:58.636,2023-03-28 10:48:36.866
499,Senior Officer-000001,Approve loan offer,2023-03-28 10:31:40.881,2023-03-28 10:51:40.881
533,Clerk-000003,Check credit history,2023-03-28 10:43:37.541,2023-03-28 10:51:42.339
532,Clerk-000004,Check application form completeness,2023-03-28 10:00:00.000,2023-03-28 10:52:34.839
499,Clerk-000001,Approve application,2023-03-28 10:51:40.881,2023-03-28 10:56:40.881
501,Loan Officer-000001,Assess loan risk,2023-03-28 10:43:44.502,2023-03-28 11:03:44.502
534,Clerk-000003,Check application form completeness,2023-03-28 11:00:00.000,2023-03-28 11:10:41.926
532,Clerk-000002,Check credit history,2023-03-28 10:52:34.839,2023-03-28 11:11:21.826
501,Loan Officer-000002,Design loan offer,2023-03-28 11:03:44.502,2023-03-28 11:12:30.723
534,Clerk-000004,Check credit history,2023-03-28 11:10:41.926,2023-03-28 11:19:02.357
502,Appraiser-000001,Appraise property,2023-03-28 10:43:44.502,2023-03-28 11:21:50.437
529,AML Investigator-000001,AML check,2023-03-28 10:48:36.866,2023-03-28 11:22:18.012
503,Appraiser-000001,Appraise property,2023-03-28 11:21:50.437,2023-03-28 11:31:26.249
501,Senior Officer-000001,Approve loan offer,2023-03-28 11:12:30.723,2023-03-28 11:32:30.723
501,Clerk-000003,Approve application,2023-03-28 11:32:30.723,2023-03-28 11:37:30.723
502,Loan Officer-000001,Assess loan risk,2023-03-28 11:21:50.437,2023-03-28 11:41:50.437
535,Clerk-000001,Check application form completeness,2023-03-28 11:30:00.000,2023-03-28 11:45:56.360
530,AML Investigator-000001,AML check,2023-03-28 11:22:18.012,2023-03-28 11:47:15.516
535,Clerk-000004,Check credit history,2023-03-28 11:45:56.360,2023-03-28 11:50:32.378
503,Loan Officer-000002,Assess loan risk,2023-03-28 11:31:26.249,2023-03-28 11:51:26.249
502,Clerk-000002,Reject application,2023-03-28 11:41:50.437,2023-03-28 11:51:50.437
503,Loan Officer-000001,Design loan offer,2023-03-28 11:51:26.249,2023-03-28 12:03:39.632
536,Clerk-000003,Check application form completeness,2023-03-28 12:00:00.000,2023-03-28 12:19:48.990
503,Senior Officer-000001,Approve loan offer,2023-03-28 12:03:39.632,2023-03-28 12:23:39.632
536,Clerk-000001,Check credit history,2023-03-28 12:19:48.990,2023-03-28 12:27:34.333
503,Clerk-000004,Cancel application,2023-03-28 12:23:39.632,2023-03-28 12:28:39.632
537,Clerk-000002,Check application form completeness,2023-03-28 12:30:00.000,2023-03-28 12:31:15.150
531,AML Investigator-000001,AML check,2023-03-28 11:47:15.516,2023-03-28 12:55:44.839
504,Appraiser-000001,Appraise property,2023-03-28 11:31:26.249,2023-03-28 12:55:55.359
505,Appraiser-000001,Appraise property,2023-03-28 12:55:55.359,2023-03-28 12:56:29.113
532,AML Investigator-000001,AML check,2023-03-28 12:55:44.839,2023-03-28 13:06:19.096
537,Clerk-000003,Check credit history,2023-03-28 12:31:15.150,2023-03-28 13:08:21.106
506,Appraiser-000001,Appraise property,2023-03-28 12:56:29.113,2023-03-28 13:12:18.431
504,Loan Officer-000002,Assess loan risk,2023-03-28 12:55:55.359,2023-03-28 13:15:55.359
505,Loan Officer-000001,Assess loan risk,2023-03-28 12:56:29.113,2023-03-28 13:16:29.113
504,Loan Officer-000001,Design loan offer,2023-03-28 13:16:29.113,2023-03-28 13:17:06.995
505,Loan Officer-000001,Design loan offer,2023-03-28 13:17:06.995,2023-03-28 13:26:59.839
507,Appraiser-000001,Appraise property,2023-03-28 13:12:18.431,2023-03-28 13:28:19.963
533,AML Investigator-000001,AML check,2023-03-28 13:06:19.096,2023-03-28 13:30:17.320
506,Loan Officer-000002,Assess loan risk,2023-03-28 13:15:55.359,2023-03-28 13:35:55.359
504,Senior Officer-000001,Approve loan offer,2023-03-28 13:17:06.995,2023-03-28 13:37:06.995
504,Clerk-000003,Approve application,2023-03-28 13:37:06.995,2023-03-28 13:42:06.995
506,Clerk-000002,Reject application,2023-03-28 13:35:55.359,2023-03-28 13:45:55.359
539,Clerk-000004,Check application form completeness,2023-03-28 13:30:00.000,2023-03-28 13:46:54.023
507,Loan Officer-000001,Assess loan risk,2023-03-28 13:28:19.963,2023-03-28 13:48:19.963
508,Appraiser-000001,Appraise property,2023-03-28 13:28:19.963,2023-03-28 13:52:06.204
505,Senior Officer-000001,Approve loan offer,2023-03-28 13:37:06.995,2023-03-28 13:57:06.995
538,Clerk-000001,Check application form completeness,2023-03-28 13:00:00.000,2023-03-28 13:57:34.096
507,Clerk-000002,Reject application,2023-03-28 13:48:19.963,2023-03-28 13:58:19.963
505,Clerk-000004,Approve application,2023-03-28 13:57:06.995,2023-03-28 14:02:06.995
538,Clerk-000001,Return application back to applicant,2023-03-28 13:57:34.096,2023-03-28 14:02:34.096
540,Clerk-000002,Check application form completeness,2023-03-28 14:00:00.000,2023-03-28 14:11:01.335
508,Loan Officer-000002,Assess loan risk,2023-03-28 13:52:06.204,2023-03-28 14:12:06.204
539,Clerk-000003,Check credit history,2023-03-28 13:46:54.023,2023-03-28 14:12:18.501
508,Loan Officer-000001,Design loan offer,2023-03-28 14:12:06.204,2023-03-28 14:12:27.919
540,Clerk-000004,Check credit history,2023-03-28 14:11:01.335,2023-03-28 14:13:57.699
534,AML Investigator-000001,AML check,2023-03-28 13:30:17.320,2023-03-28 14:26:25.508
535,AML Investigator-000001,AML check,2023-03-28 14:26:25.508,2023-03-28 14:29:05.353
508,Senior Officer-000001,Approve loan offer,2023-03-28 14:12:27.919,2023-03-28 14:32:27.919
508,Clerk-000002,Approve application,2023-03-28 14:32:27.919,2023-03-28 14:37:27.919
509,Appraiser-000001,Appraise property,2023-03-28 13:52:06.204,2023-03-28 14:39:00.278
510,Appraiser-000001,Appraise property,2023-03-28 14:39:00.278,2023-03-28 14:39:45.784
541,Clerk-000001,Check application form completeness,2023-03-28 14:30:00.000,2023-03-28 14:44:03.370
511,Appraiser-000001,Appraise property,2023-03-28 14:39:45.784,2023-03-28 14:46:01.373
512,Appraiser-000001,Appraise property,2023-03-28 14:46:01.373,2023-03-28 14:50:44.387
536,AML Investigator-000001,AML check,2023-03-28 14:29:05.353,2023-03-28 14:51:55.518
513,Appraiser-000001,Appraise property,2023-03-28 14:50:44.387,2023-03-28 14:55:27.519
509,Loan Officer-000002,Assess loan risk,2023-03-28 14:39:00.278,2023-03-28 14:59:00.278
510,Loan Officer-000001,Assess loan risk,2023-03-28 14:39:45.784,2023-03-28 14:59:45.784
538,Applicant-000001,Applicant completes form,2023-03-28 14:02:34.096,2023-03-29 07:02:34.096
537,AML Investigator-000001,AML check,2023-03-28 14:51:55.518,2023-03-29 07:03:39.396
541,Clerk-000003,Check credit history,2023-03-28 14:44:03.370,2023-03-29 07:04:15.955
509,Loan Officer-000001,Design loan offer,2023-03-28 14:59:45.784,2023-03-29 07:04:49.158
539,AML Investigator-000001,AML check,2023-03-29 07:03:39.396,2023-03-29 07:06:43.777
542,Clerk-000002,Check application form completeness,2023-03-28 15:00:00.000,2023-03-29 07:07:44.137
510,Clerk-000004,Reject application,2023-03-28 14:59:45.784,2023-03-29 07:09:45.784
511,Loan Officer-000002,Assess loan risk,2023-03-28 14:59:00.278,2023-03-29 07:19:00.278
512,Loan Officer-000001,Assess loan risk,2023-03-29 07:04:49.158,2023-03-29 07:24:49.158
509,Senior Officer-000001,Approve loan offer,2023-03-29 07:04:49.158,2023-03-29 07:24:49.158
511,Clerk-000002,Reject application,2023-03-29 07:19:00.278,2023-03-29 07:29:00.278
514,Appraiser-000001,Appraise property,2023-03-28 14:55:27.519,2023-03-29 07:32:33.375
509,Clerk-000002,Cancel application,2023-03-29 07:29:00.278,2023-03-29 07:34:00.278
512,Clerk-000004,Reject application,2023-03-29 07:24:49.158,2023-03-29 07:34:49.158
513,Loan Officer-000002,Assess loan risk,2023-03-29 07:19:00.278,2023-03-29 07:39:00.278
515,Appraiser-000001,Appraise property,2023-03-29 07:32:33.375,2023-03-29 07:40:57.687
513,Clerk-000004,Reject application,2023-03-29 07:39:00.278,2023-03-29 07:49:00.278
516,Appraiser-000001,Appraise property,2023-03-29 07:40:57.687,2023-03-29 07:49:24.027
514,Loan Officer-000001,Assess loan risk,2023-03-29 07:32:33.375,2023-03-29 07:52:33.375
543,Clerk-000002,Check application form completeness,2023-03-29 07:34:00.278,2023-03-29 07:55:15.128
515,Loan Officer-000002,Assess loan risk,2023-03-29 07:40:57.687,2023-03-29 08:00:57.687
544,Clerk-000002,Check application form completeness,2023-03-29 08:00:00.000,2023-03-29 08:02:56.041
540,AML Investigator-000001,AML check,2023-03-29 07:06:43.777,2023-03-29 08:06:01.823
542,Clerk-000003,Check credit history,2023-03-29 07:07:44.137,2023-03-29 08:08:06.287
516,Loan Officer-000001,Assess loan risk,2023-03-29 07:52:33.375,2023-03-29 08:12:33.375
515,Clerk-000002,Reject application,2023-03-29 08:02:56.041,2023-03-29 08:12:56.041
544,Clerk-000003,Return application back to applicant,2023-03-29 08:08:06.287,2023-03-29 08:13:06.287
543,Clerk-000004,Check credit history,2023-03-29 07:55:15.128,2023-03-29 08:14:43.304
516,Loan Officer-000001,Design loan offer,2023-03-29 08:12:33.375,2023-03-29 08:37:34.971
514,Loan Officer-000002,Design loan offer,2023-03-29 08:00:57.687,2023-03-29 08:42:07.186
541,AML Investigator-000001,AML check,2023-03-29 08:06:01.823,2023-03-29 08:55:32.669
542,AML Investigator-000001,AML check,2023-03-29 08:55:32.669,2023-03-29 08:55:52.590
516,Senior Officer-000001,Approve loan offer,2023-03-29 08:37:34.971,2023-03-29 08:57:34.971
538,Clerk-000001,Check application form completeness,2023-03-29 07:02:34.096,2023-03-29 08:59:03.361
516,Clerk-000003,Cancel application,2023-03-29 08:57:34.971,2023-03-29 09:02:34.971
517,Appraiser-000001,Appraise property,2023-03-29 07:49:24.027,2023-03-29 09:06:39.610
544,Applicant-000001,Applicant completes form,2023-03-29 08:13:06.287,2023-03-29 09:13:06.287
514,Senior Officer-000001,Approve loan offer,2023-03-29 08:57:34.971,2023-03-29 09:17:34.971
545,Clerk-000002,Check application form completeness,2023-03-29 08:30:00.000,2023-03-29 09:22:08.445
518,Appraiser-000001,Appraise property,2023-03-29 09:06:39.610,2023-03-29 09:25:04.780
517,Loan Officer-000001,Assess loan risk,2023-03-29 09:06:39.610,2023-03-29 09:26:39.610
514,Clerk-000002,Approve application,2023-03-29 09:22:08.445,2023-03-29 09:27:08.445
517,Clerk-000002,Reject application,2023-03-29 09:27:08.445,2023-03-29 09:37:08.445
546,Clerk-000001,Check application form completeness,2023-03-29 09:00:00.000,2023-03-29 09:38:23.195
544,Clerk-000003,Check application form completeness,2023-03-29 09:13:06.287,2023-03-29 09:43:29.011
518,Loan Officer-000002,Assess loan risk,2023-03-29 09:25:04.780,2023-03-29 09:45:04.780
538,Clerk-000004,Check credit history,2023-03-29 08:59:03.361,2023-03-29 09:45:40.912
543,AML Investigator-000001,AML check,2023-03-29 08:55:52.590,2023-03-29 09:47:36.118
538,AML Investigator-000001,AML check,2023-03-29 09:47:36.118,2023-03-29 09:50:48.875
518,Loan Officer-000001,Design loan offer,2023-03-29 09:45:04.780,2023-03-29 09:51:08.593
519,Appraiser-000001,Appraise property,2023-03-29 09:25:04.780,2023-03-29 09:52:08.023
520,Appraiser-000001,Appraise property,2023-03-29 09:52:08.023,2023-03-29 09:58:40.883
546,Clerk-000003,Check credit history,2023-03-29 09:43:29.011,2023-03-29 09:58:45.179
544,AML Investigator-000001,AML check,2023-03-29 09:50:48.875,2023-03-29 10:01:14.865
544,Clerk-000004,Check credit history,2023-03-29 09:45:40.912,2023-03-29 10:05:40.643
521,Appraiser-000001,Appraise property,2023-03-29 09:58:40.883,2023-03-29 10:08:53.848
545,AML Investigator-000001,AML check,2023-03-29 10:01:14.865,2023-03-29 10:09:16.586
518,Senior Officer-000001,Approve loan offer,2023-03-29 09:51:08.593,2023-03-29 10:11:08.593
519,Loan Officer-000002,Assess loan risk,2023-03-29 09:52:08.023,2023-03-29 10:12:08.023
518,Clerk-000004,Approve application,2023-03-29 10:11:08.593,2023-03-29 10:16:08.593
520,Loan Officer-000001,Assess loan risk,2023-03-29 09:58:40.883,2023-03-29 10:18:40.883
546,AML Investigator-000001,AML check,2023-03-29 10:09:16.586,2023-03-29 10:18:48.012
522,Appraiser-000001,Appraise property,2023-03-29 10:08:53.848,2023-03-29 10:23:48.397
548,Clerk-000003,Check application form completeness,2023-03-29 10:00:00.000,2023-03-29 10:25:46.751
548,Clerk-000004,Check credit history,2023-03-29 10:25:46.751,2023-03-29 10:26:09.622
519,Loan Officer-000001,Design loan offer,2023-03-29 10:18:40.883,2023-03-29 10:26:18.199
547,Clerk-000001,Check application form completeness,2023-03-29 09:38:23.195,2023-03-29 10:27:58.989
