,Unnamed: 0,activity_name,lifecycle:transition,resource,end_timestamp,Activity,Resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
2641,3064,Notificacion estudiante cancelacion soli,complete,1,2016-04-05 21:24:12+00:00,Notificacion estudiante cancelacion soli,1,104401,Variant 5,5,Fluxicon Disco,2016-04-05 21:24:12+00:00,137
2642,3065,End,complete,End,2016-04-05 21:24:12+00:00,End,End,104401,Variant 5,5,Fluxicon Disco,2016-04-05 21:24:12+00:00,5
2643,3067,Traer informacion estudiante - banner,complete,11469,2016-03-24 12:30:48+00:00,Traer informacion estudiante - banner,11469,104452,Variant 4,4,Fluxicon Disco,2016-03-24 12:30:48+00:00,288
2644,3066,Start,complete,Start,2016-03-24 12:30:48+00:00,Start,Start,104452,Variant 4,4,Fluxicon Disco,2016-03-24 12:30:48+00:00,0
2645,3068,Radicar Solicitud Homologacion,complete,11469,2016-03-24 12:30:49+00:00,Radicar Solicitud Homologacion,11469,104452,Variant 4,4,Fluxicon Disco,2016-03-24 12:30:49+00:00,288
2646,3069,Validar solicitud,complete,19019,2016-03-24 12:49:47+00:00,Validar solicitud,19019,104452,Variant 4,4,Fluxicon Disco,2016-03-24 12:45:47+00:00,11
2647,3071,Homologacion por grupo de cursos,complete,19019,2016-03-28 19:41:51+00:00,Homologacion por grupo de cursos,19019,104452,Variant 4,4,Fluxicon Disco,2016-03-28 17:43:32+00:00,11
2648,3070,Revisar curso,complete,26757,2016-03-28 19:35:32+00:00,Revisar curso,26757,104452,Variant 4,4,Fluxicon Disco,2016-03-28 17:43:32+00:00,196
2649,3072,Evaluacion curso,complete,26757,2016-04-15 17:06:34+00:00,Evaluacion curso,26757,104452,Variant 4,4,Fluxicon Disco,2016-04-15 17:05:59+00:00,196
2650,3073,Validar solicitud / pre-homologacion,complete,19019,2016-04-15 19:41:24+00:00,Validar solicitud / pre-homologacion,19019,104452,Variant 4,4,Fluxicon Disco,2016-04-15 19:35:40+00:00,11
2651,3074,End,complete,End,2016-04-15 19:41:24+00:00,End,End,104452,Variant 4,4,Fluxicon Disco,2016-04-15 19:41:24+00:00,5
2652,3075,Start,complete,Start,2016-03-24 12:47:53+00:00,Start,Start,104453,Variant 4,4,Fluxicon Disco,2016-03-24 12:47:53+00:00,0
2653,3076,Traer informacion estudiante - banner,complete,11469,2016-03-24 12:47:53+00:00,Traer informacion estudiante - banner,11469,104453,Variant 4,4,Fluxicon Disco,2016-03-24 12:47:53+00:00,288
2654,3077,Radicar Solicitud Homologacion,complete,11469,2016-03-24 12:47:54+00:00,Radicar Solicitud Homologacion,11469,104453,Variant 4,4,Fluxicon Disco,2016-03-24 12:47:54+00:00,288
2655,3078,Validar solicitud,complete,387,2016-03-24 12:58:18+00:00,Validar solicitud,387,104453,Variant 4,4,Fluxicon Disco,2016-03-24 12:54:18+00:00,2
2656,3080,Homologacion por grupo de cursos,complete,387,2016-03-28 20:56:27+00:00,Homologacion por grupo de cursos,387,104453,Variant 4,4,Fluxicon Disco,2016-03-28 17:32:27+00:00,2
2657,3079,Revisar curso,complete,26757,2016-03-28 19:24:27+00:00,Revisar curso,26757,104453,Variant 4,4,Fluxicon Disco,2016-03-28 17:32:27+00:00,196
2658,3081,Evaluacion curso,complete,26757,2016-04-15 17:05:30+00:00,Evaluacion curso,26757,104453,Variant 4,4,Fluxicon Disco,2016-04-15 17:04:55+00:00,196
2659,3082,Validar solicitud / pre-homologacion,complete,387,2016-04-15 21:06:36+00:00,Validar solicitud / pre-homologacion,387,104453,Variant 4,4,Fluxicon Disco,2016-04-15 19:35:12+00:00,2
2660,3083,End,complete,End,2016-04-15 21:06:36+00:00,End,End,104453,Variant 4,4,Fluxicon Disco,2016-04-15 21:06:36+00:00,5
2661,3084,Start,complete,Start,2016-03-25 16:02:05+00:00,Start,Start,104601,Variant 5,5,Fluxicon Disco,2016-03-25 16:02:05+00:00,0
2662,3085,Traer informacion estudiante - banner,complete,8033,2016-03-25 16:02:05+00:00,Traer informacion estudiante - banner,8033,104601,Variant 5,5,Fluxicon Disco,2016-03-25 16:02:05+00:00,289
2663,3086,Radicar Solicitud Homologacion,complete,8033,2016-03-25 16:02:11+00:00,Radicar Solicitud Homologacion,8033,104601,Variant 5,5,Fluxicon Disco,2016-03-25 16:02:11+00:00,289
2664,3088,End,complete,End,2016-04-05 21:24:13+00:00,End,End,104601,Variant 5,5,Fluxicon Disco,2016-04-05 21:24:13+00:00,5
2665,3087,Notificacion estudiante cancelacion soli,complete,1,2016-04-05 21:24:13+00:00,Notificacion estudiante cancelacion soli,1,104601,Variant 5,5,Fluxicon Disco,2016-04-05 21:24:13+00:00,137
2666,3090,Traer informacion estudiante - banner,complete,8416,2016-03-27 19:23:15+00:00,Traer informacion estudiante - banner,8416,104651,Variant 1,1,Fluxicon Disco,2016-03-27 19:23:15+00:00,290
2667,3089,Start,complete,Start,2016-03-27 19:23:15+00:00,Start,Start,104651,Variant 1,1,Fluxicon Disco,2016-03-27 19:23:15+00:00,0
2668,3091,Radicar Solicitud Homologacion,complete,8416,2016-03-27 19:23:23+00:00,Radicar Solicitud Homologacion,8416,104651,Variant 1,1,Fluxicon Disco,2016-03-27 19:23:23+00:00,290
2669,3092,Cancelar Solicitud,complete,677,2016-03-28 00:56:30+00:00,Cancelar Solicitud,677,104651,Variant 1,1,Fluxicon Disco,2016-03-27 23:43:33+00:00,26
2670,3093,Notificacion estudiante cancelacion soli,complete,677,2016-04-08 13:57:13+00:00,Notificacion estudiante cancelacion soli,677,104651,Variant 1,1,Fluxicon Disco,2016-04-08 13:57:13+00:00,26
2671,3094,End,complete,End,2016-04-08 13:57:13+00:00,End,End,104651,Variant 1,1,Fluxicon Disco,2016-04-08 13:57:13+00:00,5
2672,3095,Start,complete,Start,2016-03-27 22:20:45+00:00,Start,Start,104701,Variant 1,1,Fluxicon Disco,2016-03-27 22:20:45+00:00,0
2673,3096,Traer informacion estudiante - banner,complete,8416,2016-03-27 22:20:45+00:00,Traer informacion estudiante - banner,8416,104701,Variant 1,1,Fluxicon Disco,2016-03-27 22:20:45+00:00,290
2674,3097,Radicar Solicitud Homologacion,complete,8416,2016-03-27 22:20:54+00:00,Radicar Solicitud Homologacion,8416,104701,Variant 1,1,Fluxicon Disco,2016-03-27 22:20:54+00:00,290
2675,3098,Cancelar Solicitud,complete,677,2016-03-28 00:59:40+00:00,Cancelar Solicitud,677,104701,Variant 1,1,Fluxicon Disco,2016-03-27 23:46:42+00:00,26
2676,3100,End,complete,End,2016-04-08 13:58:17+00:00,End,End,104701,Variant 1,1,Fluxicon Disco,2016-04-08 13:58:17+00:00,5
2677,3099,Notificacion estudiante cancelacion soli,complete,677,2016-04-08 13:58:17+00:00,Notificacion estudiante cancelacion soli,677,104701,Variant 1,1,Fluxicon Disco,2016-04-08 13:58:17+00:00,26
2678,3101,Start,complete,Start,2016-03-28 11:39:07+00:00,Start,Start,104751,Variant 12,12,Fluxicon Disco,2016-03-28 11:39:07+00:00,0
2679,3102,Traer informacion estudiante - banner,complete,26344,2016-03-28 11:39:07+00:00,Traer informacion estudiante - banner,26344,104751,Variant 12,12,Fluxicon Disco,2016-03-28 11:39:07+00:00,291
2680,3103,Radicar Solicitud Homologacion,complete,26344,2016-03-28 11:39:16+00:00,Radicar Solicitud Homologacion,26344,104751,Variant 12,12,Fluxicon Disco,2016-03-28 11:39:16+00:00,291
2681,3104,Validar solicitud,complete,294,2016-03-28 12:23:36+00:00,Validar solicitud,294,104751,Variant 12,12,Fluxicon Disco,2016-03-28 12:15:25+00:00,111
2682,3106,Homologacion por grupo de cursos,complete,7311,2016-03-29 16:59:24+00:00,Homologacion por grupo de cursos,7311,104751,Variant 12,12,Fluxicon Disco,2016-03-29 13:11:36+00:00,123
2683,3105,Revisar curso,complete,22534,2016-03-29 16:11:24+00:00,Revisar curso,22534,104751,Variant 12,12,Fluxicon Disco,2016-03-29 13:11:36+00:00,155
2684,3107,Evaluacion curso,complete,22534,2016-04-28 19:06:22+00:00,Evaluacion curso,22534,104751,Variant 12,12,Fluxicon Disco,2016-04-28 18:36:21+00:00,155
2685,3108,Validacion final,complete,294,2016-05-04 15:09:20+00:00,Validacion final,294,104751,Variant 12,12,Fluxicon Disco,2016-05-04 15:01:31+00:00,111
2686,3109,Visto Bueno Cierre Proceso,complete,7311,2016-05-05 15:00:44+00:00,Visto Bueno Cierre Proceso,7311,104751,Variant 12,12,Fluxicon Disco,2016-05-05 14:50:35+00:00,123
2687,3111,End,complete,End,2016-05-06 18:08:38+00:00,End,End,104751,Variant 12,12,Fluxicon Disco,2016-05-06 18:08:38+00:00,5
2688,3110,Transferir Creditos,complete,7311,2016-05-06 18:08:38+00:00,Transferir Creditos,7311,104751,Variant 12,12,Fluxicon Disco,2016-05-06 18:08:38+00:00,123
2689,3113,Traer informacion estudiante - banner,complete,8033,2016-03-28 12:09:17+00:00,Traer informacion estudiante - banner,8033,104753,Variant 23,23,Fluxicon Disco,2016-03-28 12:09:17+00:00,289
2690,3112,Start,complete,Start,2016-03-28 12:09:17+00:00,Start,Start,104753,Variant 23,23,Fluxicon Disco,2016-03-28 12:09:17+00:00,0
2691,3114,Radicar Solicitud Homologacion,complete,8033,2016-03-28 12:09:19+00:00,Radicar Solicitud Homologacion,8033,104753,Variant 23,23,Fluxicon Disco,2016-03-28 12:09:19+00:00,289
2692,3115,Radicar Solicitud Homologacion,complete,8033,2016-03-28 21:33:51+00:00,Radicar Solicitud Homologacion,8033,104753,Variant 23,23,Fluxicon Disco,2016-03-28 21:24:10+00:00,289
2693,3116,Notificacion estudiante cancelacion soli,complete,1,2016-04-07 21:30:16+00:00,Notificacion estudiante cancelacion soli,1,104753,Variant 23,23,Fluxicon Disco,2016-04-07 21:30:16+00:00,137
2694,3117,End,complete,End,2016-04-07 21:30:16+00:00,End,End,104753,Variant 23,23,Fluxicon Disco,2016-04-07 21:30:16+00:00,5
2695,3128,Start,complete,Start,2016-03-28 17:47:21+00:00,Start,Start,104805,Variant 1,1,Fluxicon Disco,2016-03-28 17:47:21+00:00,0
2696,3129,Traer informacion estudiante - banner,complete,2091,2016-03-28 17:47:21+00:00,Traer informacion estudiante - banner,2091,104805,Variant 1,1,Fluxicon Disco,2016-03-28 17:47:21+00:00,294
2697,3130,Radicar Solicitud Homologacion,complete,2091,2016-03-28 17:47:24+00:00,Radicar Solicitud Homologacion,2091,104805,Variant 1,1,Fluxicon Disco,2016-03-28 17:47:24+00:00,294
2698,3131,Cancelar Solicitud,complete,18929,2016-03-28 18:16:21+00:00,Cancelar Solicitud,18929,104805,Variant 1,1,Fluxicon Disco,2016-03-28 18:00:21+00:00,29
2699,3133,End,complete,End,2016-03-30 17:42:41+00:00,End,End,104805,Variant 1,1,Fluxicon Disco,2016-03-30 17:42:41+00:00,5
2700,3132,Notificacion estudiante cancelacion soli,complete,18929,2016-03-30 17:42:41+00:00,Notificacion estudiante cancelacion soli,18929,104805,Variant 1,1,Fluxicon Disco,2016-03-30 17:42:41+00:00,29
2701,3135,Traer informacion estudiante - banner,complete,15315,2016-03-28 21:26:06+00:00,Traer informacion estudiante - banner,15315,104807,Variant 1,1,Fluxicon Disco,2016-03-28 21:26:06+00:00,295
2702,3134,Start,complete,Start,2016-03-28 21:26:06+00:00,Start,Start,104807,Variant 1,1,Fluxicon Disco,2016-03-28 21:26:06+00:00,0
2703,3136,Radicar Solicitud Homologacion,complete,15315,2016-03-28 21:27:43+00:00,Radicar Solicitud Homologacion,15315,104807,Variant 1,1,Fluxicon Disco,2016-03-28 21:26:10+00:00,295
2704,3137,Cancelar Solicitud,complete,6694,2016-03-29 11:47:49+00:00,Cancelar Solicitud,6694,104807,Variant 1,1,Fluxicon Disco,2016-03-29 11:20:21+00:00,25
2705,3139,End,complete,End,2016-04-01 16:28:30+00:00,End,End,104807,Variant 1,1,Fluxicon Disco,2016-04-01 16:28:30+00:00,5
2706,3138,Notificacion estudiante cancelacion soli,complete,6694,2016-04-01 16:28:30+00:00,Notificacion estudiante cancelacion soli,6694,104807,Variant 1,1,Fluxicon Disco,2016-04-01 16:28:30+00:00,25
2707,3140,Start,complete,Start,2016-03-28 16:56:27+00:00,Start,Start,104901,Variant 73,73,Fluxicon Disco,2016-03-28 16:56:27+00:00,0
2708,3141,Traer informacion estudiante - banner,complete,4126,2016-03-28 16:56:27+00:00,Traer informacion estudiante - banner,4126,104901,Variant 73,73,Fluxicon Disco,2016-03-28 16:56:27+00:00,293
2709,3142,Radicar Solicitud Homologacion,complete,4126,2016-03-28 17:04:14+00:00,Radicar Solicitud Homologacion,4126,104901,Variant 73,73,Fluxicon Disco,2016-03-28 16:56:33+00:00,293
2710,3145,Homologacion por grupo de cursos,complete,19019,2016-03-29 15:33:42+00:00,Homologacion por grupo de cursos,19019,104901,Variant 73,73,Fluxicon Disco,2016-03-29 14:43:00+00:00,11
2711,3144,Cancelar curso,complete,19019,2016-03-29 15:33:42+00:00,Cancelar curso,19019,104901,Variant 73,73,Fluxicon Disco,2016-03-29 14:43:00+00:00,11
2712,3143,Revisar curso,complete,19019,2016-03-29 14:43:07+00:00,Revisar curso,19019,104901,Variant 73,73,Fluxicon Disco,2016-03-29 14:43:00+00:00,11
2713,3147,End,complete,End,2016-03-29 16:37:44+00:00,End,End,104901,Variant 73,73,Fluxicon Disco,2016-03-29 16:37:44+00:00,5
2714,3146,Validar solicitud,complete,19019,2016-03-29 16:37:44+00:00,Validar solicitud,19019,104901,Variant 73,73,Fluxicon Disco,2016-03-29 16:37:44+00:00,11
2715,3148,Start,complete,Start,2016-03-29 17:23:11+00:00,Start,Start,105151,Variant 1,1,Fluxicon Disco,2016-03-29 17:23:11+00:00,0
2716,3149,Traer informacion estudiante - banner,complete,8268,2016-03-29 17:23:11+00:00,Traer informacion estudiante - banner,8268,105151,Variant 1,1,Fluxicon Disco,2016-03-29 17:23:11+00:00,297
2717,3150,Radicar Solicitud Homologacion,complete,8268,2016-03-29 17:23:46+00:00,Radicar Solicitud Homologacion,8268,105151,Variant 1,1,Fluxicon Disco,2016-03-29 17:23:18+00:00,297
2718,3151,Cancelar Solicitud,complete,18929,2016-03-29 19:35:38+00:00,Cancelar Solicitud,18929,105151,Variant 1,1,Fluxicon Disco,2016-03-29 19:28:07+00:00,29
2719,3153,End,complete,End,2016-03-30 17:44:09+00:00,End,End,105151,Variant 1,1,Fluxicon Disco,2016-03-30 17:44:09+00:00,5
2720,3152,Notificacion estudiante cancelacion soli,complete,18929,2016-03-30 17:44:09+00:00,Notificacion estudiante cancelacion soli,18929,105151,Variant 1,1,Fluxicon Disco,2016-03-30 17:44:09+00:00,29
2721,3154,Start,complete,Start,2016-03-29 19:07:24+00:00,Start,Start,105202,Variant 10,10,Fluxicon Disco,2016-03-29 19:07:24+00:00,0
2722,3155,Notificacion estudiante cancelacion soli,complete,8121,2016-03-29 19:07:24+00:00,Notificacion estudiante cancelacion soli,8121,105202,Variant 10,10,Fluxicon Disco,2016-03-29 19:07:24+00:00,298
2723,3156,Traer informacion estudiante - banner,complete,8121,2016-03-29 20:18:10+00:00,Traer informacion estudiante - banner,8121,105202,Variant 10,10,Fluxicon Disco,2016-03-29 20:18:10+00:00,298
2724,3157,Radicar Solicitud Homologacion,complete,8121,2016-03-29 20:18:29+00:00,Radicar Solicitud Homologacion,8121,105202,Variant 10,10,Fluxicon Disco,2016-03-29 20:18:13+00:00,298
2725,3159,End,complete,End,2016-03-29 20:35:02+00:00,End,End,105202,Variant 10,10,Fluxicon Disco,2016-03-29 20:35:02+00:00,5
2726,3158,Cancelar Solicitud,complete,8121,2016-03-29 20:35:02+00:00,Cancelar Solicitud,8121,105202,Variant 10,10,Fluxicon Disco,2016-03-29 20:35:02+00:00,298
2727,3161,Traer informacion estudiante - banner,complete,8064,2016-03-29 20:32:39+00:00,Traer informacion estudiante - banner,8064,105205,Variant 1,1,Fluxicon Disco,2016-03-29 20:32:39+00:00,213
2728,3160,Start,complete,Start,2016-03-29 20:32:39+00:00,Start,Start,105205,Variant 1,1,Fluxicon Disco,2016-03-29 20:32:39+00:00,0
2729,3162,Radicar Solicitud Homologacion,complete,8064,2016-03-29 20:32:45+00:00,Radicar Solicitud Homologacion,8064,105205,Variant 1,1,Fluxicon Disco,2016-03-29 20:32:40+00:00,213
2730,3163,Cancelar Solicitud,complete,294,2016-03-29 21:56:06+00:00,Cancelar Solicitud,294,105205,Variant 1,1,Fluxicon Disco,2016-03-29 20:38:02+00:00,111
2731,3165,End,complete,End,2016-04-12 16:42:32+00:00,End,End,105205,Variant 1,1,Fluxicon Disco,2016-04-12 16:42:32+00:00,5
2732,3164,Notificacion estudiante cancelacion soli,complete,294,2016-04-12 16:42:32+00:00,Notificacion estudiante cancelacion soli,294,105205,Variant 1,1,Fluxicon Disco,2016-04-12 16:42:32+00:00,111
2733,3166,Start,complete,Start,2016-03-29 20:37:26+00:00,Start,Start,105207,Variant 2,2,Fluxicon Disco,2016-03-29 20:37:26+00:00,0
2734,3167,Traer informacion estudiante - banner,complete,7641,2016-03-29 20:37:26+00:00,Traer informacion estudiante - banner,7641,105207,Variant 2,2,Fluxicon Disco,2016-03-29 20:37:26+00:00,299
2735,3168,Radicar Solicitud Homologacion,complete,7641,2016-03-29 20:47:51+00:00,Radicar Solicitud Homologacion,7641,105207,Variant 2,2,Fluxicon Disco,2016-03-29 20:37:29+00:00,299
2736,3169,Validar solicitud,complete,18929,2016-03-31 13:07:24+00:00,Validar solicitud,18929,105207,Variant 2,2,Fluxicon Disco,2016-03-31 09:52:40+00:00,29
2737,3170,Homologacion por grupo de cursos,complete,957,2016-05-04 18:19:46+00:00,Homologacion por grupo de cursos,957,105207,Variant 2,2,Fluxicon Disco,2016-05-04 15:44:23+00:00,401
2738,3171,End,complete,End,2016-05-04 18:19:46+00:00,End,End,105207,Variant 2,2,Fluxicon Disco,2016-05-04 18:19:46+00:00,5
2739,3188,Traer informacion estudiante - banner,complete,8121,2016-03-29 19:08:02+00:00,Traer informacion estudiante - banner,8121,105253,Variant 2,2,Fluxicon Disco,2016-03-29 19:08:02+00:00,298
2740,3187,Start,complete,Start,2016-03-29 19:08:02+00:00,Start,Start,105253,Variant 2,2,Fluxicon Disco,2016-03-29 19:08:02+00:00,0
2741,3189,Radicar Solicitud Homologacion,complete,8121,2016-03-29 19:08:15+00:00,Radicar Solicitud Homologacion,8121,105253,Variant 2,2,Fluxicon Disco,2016-03-29 19:08:03+00:00,298
2742,3190,Validar solicitud,complete,186,2016-03-29 23:08:09+00:00,Validar solicitud,186,105253,Variant 2,2,Fluxicon Disco,2016-03-29 19:20:30+00:00,276
2743,3191,Homologacion por grupo de cursos,complete,26788,2016-05-10 06:23:02+00:00,Homologacion por grupo de cursos,26788,105253,Variant 2,2,Fluxicon Disco,2016-05-10 01:51:37+00:00,423
2744,3192,End,complete,End,2016-05-10 06:23:02+00:00,End,End,105253,Variant 2,2,Fluxicon Disco,2016-05-10 06:23:02+00:00,5
2745,3193,Start,complete,Start,2016-03-29 20:38:57+00:00,Start,Start,105301,Variant 5,5,Fluxicon Disco,2016-03-29 20:38:57+00:00,0
2746,3194,Traer informacion estudiante - banner,complete,15547,2016-03-29 20:38:57+00:00,Traer informacion estudiante - banner,15547,105301,Variant 5,5,Fluxicon Disco,2016-03-29 20:38:57+00:00,300
2747,3195,Radicar Solicitud Homologacion,complete,15547,2016-03-29 20:39:04+00:00,Radicar Solicitud Homologacion,15547,105301,Variant 5,5,Fluxicon Disco,2016-03-29 20:39:02+00:00,300
2748,3197,End,complete,End,2016-04-07 19:06:12+00:00,End,End,105301,Variant 5,5,Fluxicon Disco,2016-04-07 19:06:12+00:00,5
2749,3196,Notificacion estudiante cancelacion soli,complete,1,2016-04-07 19:06:12+00:00,Notificacion estudiante cancelacion soli,1,105301,Variant 5,5,Fluxicon Disco,2016-04-07 19:06:12+00:00,137
2750,3198,Start,complete,Start,2016-03-29 22:11:07+00:00,Start,Start,105303,Variant 1,1,Fluxicon Disco,2016-03-29 22:11:07+00:00,0
2751,3199,Traer informacion estudiante - banner,complete,9484,2016-03-29 22:11:07+00:00,Traer informacion estudiante - banner,9484,105303,Variant 1,1,Fluxicon Disco,2016-03-29 22:11:07+00:00,301
2752,3200,Radicar Solicitud Homologacion,complete,9484,2016-03-29 22:11:57+00:00,Radicar Solicitud Homologacion,9484,105303,Variant 1,1,Fluxicon Disco,2016-03-29 22:11:09+00:00,301
2753,3201,Cancelar Solicitud,complete,9484,2016-03-30 01:13:48+00:00,Cancelar Solicitud,9484,105303,Variant 1,1,Fluxicon Disco,2016-03-30 01:13:48+00:00,301
2754,3202,Notificacion estudiante cancelacion soli,complete,9484,2016-03-30 11:57:05+00:00,Notificacion estudiante cancelacion soli,9484,105303,Variant 1,1,Fluxicon Disco,2016-03-30 11:57:05+00:00,301
2755,3203,End,complete,End,2016-03-30 11:57:05+00:00,End,End,105303,Variant 1,1,Fluxicon Disco,2016-03-30 11:57:05+00:00,5
2756,3205,Traer informacion estudiante - banner,complete,26759,2016-03-29 23:39:02+00:00,Traer informacion estudiante - banner,26759,105401,Variant 1,1,Fluxicon Disco,2016-03-29 23:39:02+00:00,302
2757,3204,Start,complete,Start,2016-03-29 23:39:02+00:00,Start,Start,105401,Variant 1,1,Fluxicon Disco,2016-03-29 23:39:02+00:00,0
2758,3206,Radicar Solicitud Homologacion,complete,26759,2016-03-30 00:03:08+00:00,Radicar Solicitud Homologacion,26759,105401,Variant 1,1,Fluxicon Disco,2016-03-29 23:39:08+00:00,302
2759,3207,Cancelar Solicitud,complete,22404,2016-04-02 02:45:25+00:00,Cancelar Solicitud,22404,105401,Variant 1,1,Fluxicon Disco,2016-04-02 01:57:25+00:00,17
2760,3208,Notificacion estudiante cancelacion soli,complete,22404,2016-04-12 11:18:17+00:00,Notificacion estudiante cancelacion soli,22404,105401,Variant 1,1,Fluxicon Disco,2016-04-12 11:18:17+00:00,17
2761,3209,End,complete,End,2016-04-12 11:18:17+00:00,End,End,105401,Variant 1,1,Fluxicon Disco,2016-04-12 11:18:17+00:00,5
2762,3210,Start,complete,Start,2016-03-30 13:16:56+00:00,Start,Start,105451,Variant 39,39,Fluxicon Disco,2016-03-30 13:16:56+00:00,0
2763,3211,Validar solicitud,complete,19019,2016-03-30 13:19:24+00:00,Validar solicitud,19019,105451,Variant 39,39,Fluxicon Disco,2016-03-30 13:16:56+00:00,11
2764,3212,Traer informacion estudiante - banner,complete,3421,2016-03-30 14:08:47+00:00,Traer informacion estudiante - banner,3421,105451,Variant 39,39,Fluxicon Disco,2016-03-30 14:08:47+00:00,31
