case_id,activity,resource,start_timestamp,end_timestamp
Case 2443,Inbound Call,Michael,2010-03-12 09:49:00,2010-03-12 09:50:00
Case 2444,Inbound Call,Susi,2010-03-11 07:36:00,2010-03-11 07:39:00
Case 2445,Inbound Call,Fred,2010-03-28 13:01:00,2010-03-28 13:11:00
Case 2446,Handle Email,Samuil,2010-03-19 09:38:00,2010-03-19 09:45:00
Case 2446,Handle Email,Samuil,2010-03-19 09:46:00,2010-03-19 09:46:00
Case 2447,Inbound Email,Mary,2010-03-09 21:04:00,2010-03-11 14:44:00
Case 2447,Email Outbound,Mary,2010-03-11 14:46:00,2010-03-11 14:51:00
Case 2447,Handle Email,Mary,2010-03-11 14:51:00,2010-03-11 14:51:00
Case 2448,Inbound Call,Steffi,2010-03-27 14:47:00,2010-03-27 14:56:00
Case 2448,Inbound Call,Christian,2010-03-27 15:04:00,2010-03-27 15:08:00
Case 2448,Inbound Call,Anne,2010-04-05 12:30:00,2010-04-05 12:31:00
Case 2448,Inbound Call,Anne,2010-04-10 12:22:00,2010-04-10 12:27:00
Case 2449,Inbound Call,Elena,2010-03-28 12:25:00,2010-03-28 12:33:00
Case 2450,Inbound Call,Richard,2010-03-11 10:20:00,2010-03-11 10:29:00
Case 2450,Inbound Call,Henk,2010-03-13 11:47:00,2010-03-13 11:49:00
Case 2450,Inbound Call,Steve,2010-03-25 16:17:00,2010-03-25 16:20:00
Case 2451,Inbound Call,Christian,2010-03-25 10:49:00,2010-03-25 10:50:00
Case 2452,Inbound Call,Fred,2010-03-13 10:30:00,2010-03-13 10:48:00
Case 2453,Inbound Call,Elena,2010-03-18 11:07:00,2010-03-18 11:22:00
Case 2454,Inbound Call,Steve,2010-03-07 17:00:00,2010-03-07 17:16:00
Case 2454,Handle Case,Helen,2010-03-08 06:34:00,2010-03-08 06:37:00
Case 2454,Inbound Call,Henk,2010-03-13 11:52:00,2010-03-13 11:53:00
Case 2454,Inbound Call,Steve,2010-04-05 17:08:00,2010-04-05 17:10:00
Case 2454,Handle Case,Mathias,2010-04-08 09:34:00,2010-04-08 09:39:00
Case 2454,Handle Case,Steve,2010-04-08 13:17:00,2010-04-08 13:23:00
Case 2455,Inbound Email,Mary,2010-03-04 14:03:00,2010-03-06 14:16:00
Case 2455,Call Outbound,Mary,2010-03-06 14:17:00,2010-03-06 14:24:00
Case 2455,Email Outbound,Mary,2010-03-06 14:24:00,2010-03-06 14:28:00
Case 2455,Handle Email,Mary,2010-03-06 14:28:00,2010-03-06 14:28:00
Case 2456,Inbound Email,Steffi,2010-03-26 15:34:00,2010-03-28 11:45:00
Case 2456,Handle Case,Steffi,2010-03-28 11:53:00,2010-03-28 11:58:00
Case 2456,Handle Case,Steffi,2010-03-28 11:58:00,2010-03-28 11:58:00
Case 2456,Email Outbound,Steffi,2010-03-28 12:00:00,2010-03-28 12:01:00
Case 2456,Handle Email,Steffi,2010-03-28 12:02:00,2010-03-28 12:02:00
Case 2457,Inbound Call,Wil,2010-03-07 14:32:00,2010-03-07 14:33:00
Case 2458,Inbound Call,Harold,2010-03-18 09:39:00,2010-03-18 09:40:00
Case 2458,Handle Case,Harold,2010-03-18 09:41:00,2010-03-18 09:42:00
Case 2458,Inbound Call,Karen,2010-03-18 14:45:00,2010-03-18 15:02:00
Case 2458,Handle Case,Mathias,2010-03-19 07:47:00,2010-03-19 07:51:00
Case 2459,Inbound Call,Henk,2010-03-14 08:58:00,2010-03-14 09:00:00
Case 2460,Inbound Email,Jochem,2010-03-19 12:19:00,2010-03-19 15:00:00
Case 2460,Email Outbound,Jochem,2010-03-19 15:01:00,2010-03-19 15:02:00
Case 2460,Email Outbound,Jochem,2010-03-19 15:02:00,2010-03-19 15:03:00
Case 2461,Inbound Call,Irena,2010-03-21 10:07:00,2010-03-21 10:08:00
Case 2462,Inbound Call,Wil,2010-03-19 10:49:00,2010-03-19 10:49:00
Case 2463,Inbound Call,Ton,2010-03-06 10:04:00,2010-03-06 10:09:00
Case 2464,Inbound Call,Richard,2010-03-06 10:52:00,2010-03-06 10:54:00
Case 2465,Inbound Call,Henk,2010-03-27 11:24:00,2010-03-27 11:27:00
Case 2466,Inbound Call,Ton,2010-03-28 11:08:00,2010-03-28 11:25:00
Case 2467,Handle Case,Samuil,2010-03-27 11:18:00,2010-03-27 11:19:00
Case 2468,Inbound Call,Erik,2010-03-04 07:28:00,2010-03-04 07:30:00
Case 2469,Inbound Call,Mary,2010-03-25 16:15:00,2010-03-25 16:16:00
Case 2470,Inbound Call,Clark,2010-03-19 14:57:00,2010-03-19 15:04:00
Case 2471,Inbound Call,Maja,2010-03-07 09:51:00,2010-03-07 09:52:00
Case 2472,Inbound Call,Maja,2010-03-06 11:17:00,2010-03-06 11:18:00
Case 2473,Inbound Call,Ton,2010-03-21 14:17:00,2010-03-21 14:19:00
Case 2474,Inbound Call,Johan,2010-03-13 10:30:00,2010-03-13 10:33:00
Case 2474,Inbound Call,Clark,2010-03-13 10:36:00,2010-03-13 10:37:00
Case 2475,Inbound Call,Michael,2010-03-28 13:22:00,2010-03-28 13:26:00
Case 2475,Inbound Call,Clark,2010-04-15 07:51:00,2010-04-15 07:51:00
Case 2476,Inbound Call,Michael,2010-03-26 12:30:00,2010-03-26 12:32:00
Case 2477,Inbound Email,Mary,2010-03-03 12:34:00,2010-03-06 10:46:00
Case 2477,Email Outbound,Mary,2010-03-06 10:47:00,2010-03-06 10:48:00
Case 2477,Email Outbound,Mary,2010-03-06 10:48:00,2010-03-06 10:49:00
Case 2478,Inbound Call,Steffi,2010-03-22 17:38:00,2010-03-22 17:38:00
Case 2479,Inbound Call,Wil,2010-03-28 10:22:00,2010-03-28 10:23:00
Case 2479,Inbound Call,Richard,2010-03-28 10:27:00,2010-03-28 10:35:00
Case 2480,Inbound Call,Karen,2010-03-29 09:09:00,2010-03-29 09:11:00
Case 2481,Inbound Call,Samuil,2010-03-05 08:56:00,2010-03-05 08:58:00
Case 2482,Inbound Call,Michael,2010-03-25 10:19:00,2010-03-25 10:24:00
Case 2482,Handle Case,Michael,2010-03-25 13:58:00,2010-03-25 13:58:00
Case 2483,Inbound Call,Samuil,2010-03-25 08:57:00,2010-03-25 08:59:00
Case 2483,Inbound Call,Christian,2010-03-25 17:03:00,2010-03-25 17:23:00
Case 2483,Inbound Call,Michael,2010-03-26 17:30:00,2010-03-26 17:34:00
Case 2483,Call Outbound,Michael,2010-03-28 11:32:00,2010-03-28 11:34:00
Case 2484,Inbound Call,Ton,2010-03-15 16:04:00,2010-03-15 16:09:00
Case 2484,Handle Case,Mathias,2010-03-18 08:07:00,2010-03-18 08:13:00
Case 2485,Inbound Call,Richard,2010-03-07 06:55:00,2010-03-07 07:16:00
Case 2486,Inbound Email,Jochem,2010-03-28 22:09:00,2010-04-01 14:11:00
Case 2486,Call Outbound,Jochem,2010-04-01 14:18:00,2010-04-01 14:19:00
Case 2486,Email Outbound,Jochem,2010-04-01 14:19:00,2010-04-01 14:21:00
Case 2486,Handle Email,Jochem,2010-04-01 14:21:00,2010-04-01 14:21:00
Case 2487,Inbound Call,Mary,2010-03-05 15:37:00,2010-03-05 15:42:00
Case 2488,Inbound Call,Harold,2010-03-06 14:48:00,2010-03-06 14:48:00
Case 2489,Inbound Call,Steve,2010-03-25 18:01:00,2010-03-25 18:09:00
Case 2490,Inbound Call,Johan,2010-03-18 10:48:00,2010-03-18 10:58:00
Case 2491,Handle Email,Jochem,2010-03-07 14:58:00,2010-03-07 15:00:00
Case 2491,Handle Email,Jochem,2010-03-07 15:05:00,2010-03-07 15:05:00
Case 2491,Inbound Email,Jochem,2010-03-13 09:53:00,2010-03-19 10:17:00
Case 2491,Handle Case,Jochem,2010-03-19 10:17:00,2010-03-19 10:19:00
Case 2491,Email Outbound,Jochem,2010-03-19 10:20:00,2010-03-19 10:20:00
Case 2491,Inbound Email,Jochem,2010-03-19 12:15:00,2010-03-19 13:14:00
Case 2491,Email Outbound,Jochem,2010-03-19 13:15:00,2010-03-19 13:17:00
Case 2491,Handle Case,Jochem,2010-03-19 13:17:00,2010-03-19 13:17:00
Case 2492,Inbound Call,Nancy,2010-03-05 14:27:00,2010-03-05 14:36:00
Case 2492,Inbound Call,Karen,2010-03-05 16:11:00,2010-03-05 16:11:00
Case 2492,Inbound Call,Harold,2010-03-09 14:04:00,2010-03-09 14:05:00
Case 2492,Handle Case,Harold,2010-03-11 14:03:00,2010-03-11 14:04:00
Case 2492,Handle Case,Harold,2010-03-12 11:32:00,2010-03-12 11:34:00
Case 2492,Inbound Call,Johan,2010-03-12 12:35:00,2010-03-12 12:39:00
Case 2492,Inbound Call,Wil,2010-03-12 14:40:00,2010-03-12 14:41:00
Case 2492,Inbound Call,Susi,2010-03-13 09:45:00,2010-03-13 09:47:00
Case 2493,Inbound Call,Richard,2010-03-22 11:05:00,2010-03-22 11:20:00
Case 2494,Inbound Call,Anne,2010-03-07 10:45:00,2010-03-07 10:48:00
Case 2494,Inbound Call,Clark,2010-03-07 13:39:00,2010-03-07 13:41:00
Case 2494,Inbound Call,Clark,2010-03-07 17:06:00,2010-03-07 17:06:00
Case 2495,Inbound Call,Barbara,2010-03-22 14:12:00,2010-03-22 14:16:00
Case 2496,Inbound Email,Mary,2010-03-22 15:11:00,2010-03-25 11:29:00
Case 2496,Email Outbound,Mary,2010-03-25 11:30:00,2010-03-25 11:34:00
Case 2496,Handle Email,Mary,2010-03-25 11:34:00,2010-03-25 11:34:00
Case 2497,Inbound Call,Wil,2010-03-28 09:27:00,2010-03-28 09:30:00
Case 2497,Inbound Call,Wil,2010-03-28 09:34:00,2010-03-28 09:34:00
Case 2497,Handle Case,Wil,2010-03-28 13:20:00,2010-03-28 13:21:00
Case 2498,Inbound Call,Clark,2010-03-19 16:15:00,2010-03-19 16:19:00
Case 2499,Inbound Call,Steffi,2010-03-12 10:32:00,2010-03-12 10:34:00
Case 2500,Inbound Call,Maja,2010-03-04 07:57:00,2010-03-04 07:59:00
Case 2500,Inbound Call,Erik,2010-03-07 10:49:00,2010-03-07 10:51:00
Case 2501,Inbound Call,Jochem,2010-03-04 10:49:00,2010-03-04 10:51:00
Case 2502,Inbound Call,Patrick,2010-03-11 09:19:00,2010-03-11 09:25:00
Case 2502,Inbound Call,Monique,2010-03-12 15:23:00,2010-03-12 15:24:00
Case 2503,Inbound Call,Susi,2010-03-20 11:30:00,2010-03-20 11:33:00
Case 2503,Inbound Call,Monique,2010-04-09 17:01:00,2010-04-09 17:01:00
Case 2504,Inbound Call,Fred,2010-03-25 08:22:00,2010-03-25 08:29:00
Case 2504,Inbound Call,Fred,2010-03-25 08:40:00,2010-03-25 08:41:00
Case 2504,Inbound Call,Wil,2010-04-25 12:02:00,2010-04-25 12:03:00
Case 2505,Inbound Call,Steve,2010-03-25 17:51:00,2010-03-25 17:58:00
Case 2505,Inbound Call,Henk,2010-03-26 10:32:00,2010-03-26 10:32:00
Case 2505,Call Outbound,Henk,2010-03-26 10:33:00,2010-03-26 10:34:00
Case 2506,Inbound Call,Richard,2010-03-13 12:46:00,2010-03-13 12:49:00
Case 2507,Inbound Call,David,2010-03-18 07:26:00,2010-03-18 07:29:00
Case 2508,Inbound Call,Maja,2010-03-18 11:09:00,2010-03-18 11:11:00
Case 2509,Inbound Call,Monique,2010-03-18 17:50:00,2010-03-18 17:52:00
Case 2510,Inbound Call,Harold,2010-03-13 16:41:00,2010-03-13 16:45:00
Case 2510,Handle Case,Mathias,2010-03-14 07:32:00,2010-03-14 07:35:00
Case 2511,Inbound Call,Susi,2010-03-27 10:16:00,2010-03-27 10:22:00
Case 2512,Inbound Call,Irena,2010-03-18 13:08:00,2010-03-18 13:09:00
Case 2513,Inbound Call,Ton,2010-03-19 17:33:00,2010-03-19 17:37:00
Case 2514,Inbound Call,Steffi,2010-03-05 16:15:00,2010-03-05 16:18:00
Case 2515,Inbound Call,Christian,2010-03-11 15:25:00,2010-03-11 15:26:00
Case 2516,Inbound Email,Richard,2010-03-15 11:19:00,2010-03-15 11:23:00
Case 2516,Call Outbound,Richard,2010-03-15 11:24:00,2010-03-15 11:26:00
Case 2516,Inbound Email,Richard,2010-03-15 11:42:00,2010-03-15 11:42:00
Case 2516,Call Outbound,Richard,2010-03-15 11:42:00,2010-03-15 11:42:00
Case 2517,Inbound Call,Clark,2010-03-15 14:51:00,2010-03-15 14:54:00
Case 2518,Inbound Call,Ton,2010-03-18 15:54:00,2010-03-18 16:02:00
Case 2519,Inbound Call,Wil,2010-03-25 08:45:00,2010-03-25 08:48:00
Case 2520,Inbound Call,Wil,2010-03-21 14:43:00,2010-03-21 14:44:00
Case 2521,Inbound Call,Monique,2010-03-12 14:16:00,2010-03-12 14:17:00
Case 2522,Inbound Call,Karen,2010-03-27 10:13:00,2010-03-27 10:18:00
Case 2523,Inbound Call,Anne,2010-03-15 17:07:00,2010-03-15 17:10:00
Case 2523,Handle Case,Mathias,2010-03-18 09:11:00,2010-03-18 09:15:00
Case 2523,Inbound Call,Wil,2010-03-18 13:23:00,2010-03-18 13:23:00
Case 2524,Inbound Call,Erik,2010-03-12 12:02:00,2010-03-12 12:03:00
Case 2525,Inbound Call,Johan,2010-03-20 08:57:00,2010-03-20 08:58:00
Case 2525,Inbound Call,Karen,2010-03-20 09:10:00,2010-03-20 09:12:00
Case 2526,Inbound Call,Susi,2010-03-25 07:36:00,2010-03-25 07:47:00
Case 2526,Handle Case,Susi,2010-03-25 12:05:00,2010-03-25 12:05:00
Case 2527,Inbound Email,Mary,2010-03-07 13:17:00,2010-03-08 12:27:00
Case 2527,Email Outbound,Mary,2010-03-08 12:28:00,2010-03-08 12:32:00
Case 2527,Handle Email,Mary,2010-03-08 12:32:00,2010-03-08 12:32:00
Case 2528,Inbound Call,Kenny,2010-03-13 07:32:00,2010-03-13 07:39:00
Case 2528,Inbound Call,Erik,2010-03-22 08:46:00,2010-03-22 08:48:00
Case 2528,Inbound Call,Erik,2010-03-22 08:56:00,2010-03-22 08:58:00
Case 2529,Inbound Call,Mary,2010-03-22 11:29:00,2010-03-22 11:32:00
Case 2530,Inbound Call,Steve,2010-03-07 18:01:00,2010-03-07 18:07:00
Case 2531,Handle Email,Samuil,2010-03-11 12:24:00,2010-03-11 12:27:00
Case 2531,Handle Email,Samuil,2010-03-11 12:30:00,2010-03-11 12:30:00
Case 2532,Inbound Call,Monique,2010-03-14 16:08:00,2010-03-14 16:10:00
Case 2532,Inbound Call,Wil,2010-03-15 12:04:00,2010-03-15 12:06:00
Case 2532,Handle Case,Mathias,2010-03-18 07:46:00,2010-03-18 07:47:00
Case 2533,Inbound Call,Fred,2010-03-13 08:47:00,2010-03-13 08:58:00
Case 2533,Inbound Call,Richard,2010-03-15 07:11:00,2010-03-15 07:36:00
Case 2533,Inbound Call,Maja,2010-03-18 08:33:00,2010-03-18 08:33:00
Case 2533,Inbound Call,Susi,2010-03-18 08:39:00,2010-03-18 08:40:00
Case 2533,Inbound Call,Fred,2010-03-18 08:46:00,2010-03-18 08:50:00
Case 2533,Inbound Call,Wil,2010-03-18 15:28:00,2010-03-18 15:36:00
Case 2533,Handle Case,Mathias,2010-03-19 07:54:00,2010-03-19 07:56:00
Case 2533,Inbound Call,Fred,2010-03-19 10:13:00,2010-03-19 10:17:00
Case 2533,Inbound Call,Fred,2010-03-19 11:35:00,2010-03-19 11:36:00
Case 2533,Inbound Call,Irena,2010-03-28 09:48:00,2010-03-28 09:54:00
Case 2533,Handle Case,Mathias,2010-03-28 10:07:00,2010-03-28 10:17:00
Case 2533,Handle Case,Mathias,2010-03-29 12:04:00,2010-03-29 12:08:00
Case 2533,Call Outbound,Irena,2010-03-29 13:03:00,2010-03-29 13:05:00
Case 2533,Handle Case,David,2010-04-01 11:56:00,2010-04-01 11:57:00
Case 2533,Call Outbound,David,2010-04-11 09:56:00,2010-04-11 09:56:00
Case 2533,Call Outbound,Karen,2010-04-16 16:40:00,2010-04-16 16:41:00
Case 2534,Inbound Call,Karen,2010-03-20 09:14:00,2010-03-20 09:17:00
Case 2535,Inbound Email,Mary,2010-03-06 17:43:00,2010-03-08 08:38:00
Case 2535,Email Outbound,Mary,2010-03-08 08:41:00,2010-03-08 08:42:00
Case 2535,Handle Email,Mary,2010-03-08 08:42:00,2010-03-08 08:42:00
Case 2536,Inbound Call,Jochem,2010-03-22 14:18:00,2010-03-22 14:20:00
Case 2537,Inbound Call,Samuil,2010-03-09 07:37:00,2010-03-09 07:42:00
Case 2537,Handle Case,Samuil,2010-03-15 07:06:00,2010-03-15 07:06:00
Case 2538,Inbound Call,Irena,2010-03-06 09:58:00,2010-03-06 10:01:00
Case 2539,Inbound Call,Wil,2010-03-07 10:14:00,2010-03-07 10:16:00
Case 2539,Handle Case,Wil,2010-03-26 13:08:00,2010-03-26 13:10:00
Case 2539,Email Outbound,Wil,2010-04-16 14:00:00,2010-04-16 14:03:00
Case 2539,Handle Case,Wil,2010-04-16 14:03:00,2010-04-16 14:03:00
Case 2540,Inbound Call,Karen,2010-03-20 15:42:00,2010-03-20 15:44:00
Case 2541,Inbound Call,Erik,2010-03-06 11:05:00,2010-03-06 11:09:00
Case 2542,Inbound Call,Christian,2010-03-28 10:40:00,2010-03-28 10:41:00
Case 2543,Inbound Call,Jochem,2010-03-11 09:15:00,2010-03-11 09:19:00
Case 2544,Inbound Email,Mary,2010-03-31 10:04:00,2010-04-02 12:47:00
Case 2544,Call Outbound,Mary,2010-04-02 12:49:00,2010-04-02 12:50:00
Case 2544,Inbound Email,Mary,2010-04-02 12:54:00,2010-04-02 12:54:00
Case 2544,Call Outbound,Mary,2010-04-02 12:54:00,2010-04-02 12:54:00
Case 2545,Inbound Call,Jochem,2010-03-23 15:45:00,2010-03-23 15:45:00
Case 2546,Inbound Call,Christian,2010-03-25 11:01:00,2010-03-25 11:01:00
Case 2547,Inbound Call,Jochem,2010-03-11 09:12:00,2010-03-11 09:13:00
Case 2548,Inbound Call,Wil,2010-03-06 15:57:00,2010-03-06 15:59:00
Case 2548,Handle Case,Wil,2010-03-07 09:59:00,2010-03-07 10:00:00
Case 2548,Handle Case,Wil,2010-03-08 11:22:00,2010-03-08 11:24:00
Case 2548,Handle Case,Wil,2010-03-11 14:28:00,2010-03-11 14:33:00
Case 2549,Inbound Call,Helen,2010-03-04 06:45:00,2010-03-04 06:54:00
Case 2550,Inbound Call,Susi,2010-03-27 12:10:00,2010-03-27 12:17:00
Case 2551,Inbound Call,Wil,2010-03-06 15:38:00,2010-03-06 15:39:00
Case 2552,Inbound Call,Steffi,2010-03-21 13:08:00,2010-03-21 13:18:00
Case 2552,Inbound Call,Nancy,2010-03-21 16:21:00,2010-03-21 16:23:00
Case 2553,Inbound Call,Fred,2010-03-15 09:33:00,2010-03-15 09:42:00
Case 2554,Inbound Call,Kenny,2010-03-05 08:16:00,2010-03-05 08:28:00
Case 2554,Handle Case,Kenny,2010-03-11 11:12:00,2010-03-11 11:14:00
Case 2555,Inbound Call,Kenny,2010-03-06 07:36:00,2010-03-06 07:46:00
Case 2555,Handle Case,Kenny,2010-03-08 11:19:00,2010-03-08 11:20:00
Case 2556,Inbound Call,Johan,2010-03-29 08:32:00,2010-03-29 08:34:00
Case 2557,Inbound Call,Steve,2010-03-14 16:32:00,2010-03-14 16:34:00
Case 2558,Inbound Call,Erik,2010-03-05 10:15:00,2010-03-05 10:17:00
Case 2559,Inbound Call,Erik,2010-03-18 08:19:00,2010-03-18 08:23:00
Case 2559,Handle Case,Harold,2010-03-19 13:19:00,2010-03-19 13:21:00
Case 2559,Handle Case,David,2010-03-20 09:29:00,2010-03-20 09:29:00
Case 2559,Inbound Call,Michael,2010-03-29 18:02:00,2010-03-29 18:03:00
Case 2559,Inbound Call,Harold,2010-03-29 18:05:00,2010-03-29 18:06:00
Case 2559,Inbound Call,Irena,2010-04-02 08:07:00,2010-04-02 08:09:00
Case 2559,Inbound Call,Steffi,2010-04-02 11:42:00,2010-04-02 11:46:00
Case 2559,Inbound Call,Wil,2010-04-02 15:51:00,2010-04-02 15:51:00
Case 2559,Call Outbound,Karen,2010-04-09 11:26:00,2010-04-09 11:28:00
Case 2560,Inbound Call,Clark,2010-03-21 16:21:00,2010-03-21 16:47:00
Case 2560,Inbound Call,Jochem,2010-03-23 09:38:00,2010-03-23 10:31:00
Case 2560,Handle Case,Jochem,2010-03-23 10:45:00,2010-03-23 10:45:00
Case 2560,Inbound Call,Jochem,2010-03-23 10:54:00,2010-03-23 10:54:00
Case 2561,Inbound Call,Irena,2010-03-27 09:55:00,2010-03-27 09:57:00
Case 2561,Inbound Call,Henk,2010-04-04 09:35:00,2010-04-04 09:41:00
Case 2561,Handle Case,Mathias,2010-04-05 06:27:00,2010-04-05 06:29:00
Case 2562,Inbound Call,Johan,2010-03-18 09:51:00,2010-03-18 10:00:00
Case 2562,Handle Case,Harold,2010-03-19 13:24:00,2010-03-19 13:25:00
Case 2562,Handle Case,David,2010-03-20 09:31:00,2010-03-20 09:31:00
Case 2562,Call Outbound,Karen,2010-04-09 11:33:00,2010-04-09 11:36:00
Case 2562,Call Outbound,Karen,2010-04-15 12:53:00,2010-04-15 12:55:00
Case 2562,Call Outbound,Karen,2010-04-16 11:09:00,2010-04-16 11:15:00
Case 2563,Inbound Call,Helen,2010-03-19 09:49:00,2010-03-19 10:02:00
Case 2564,Inbound Call,Richard,2010-03-25 11:08:00,2010-03-25 11:13:00
Case 2565,Inbound Call,Johan,2010-03-29 09:34:00,2010-03-29 09:36:00
Case 2566,Inbound Call,Karen,2010-03-08 10:50:00,2010-03-08 10:52:00
Case 2567,Inbound Call,Christian,2010-03-20 14:31:00,2010-03-20 14:32:00
Case 2567,Handle Case,Christian,2010-03-20 14:34:00,2010-03-20 14:34:00
Case 2568,Inbound Call,Mathias,2010-03-27 07:14:00,2010-03-27 07:16:00
Case 2569,Inbound Call,Helen,2010-03-05 07:40:00,2010-03-05 07:43:00
Case 2569,Inbound Call,Fred,2010-03-05 07:50:00,2010-03-05 07:54:00
Case 2569,Inbound Call,Fred,2010-03-05 08:05:00,2010-03-05 08:05:00
Case 2570,Inbound Call,Kenny,2010-03-02 10:18:00,2010-03-02 10:31:00
Case 2571,Inbound Call,Maja,2010-03-18 08:00:00,2010-03-18 08:02:00
Case 2572,Inbound Call,Nancy,2010-03-07 15:36:00,2010-03-07 16:05:00
Case 2573,Handle Email,Samuil,2010-03-13 14:11:00,2010-03-13 14:12:00
Case 2573,Handle Case,Samuil,2010-03-15 07:37:00,2010-03-15 07:42:00
Case 2574,Inbound Call,Susi,2010-03-25 08:54:00,2010-03-25 09:05:00
Case 2575,Inbound Call,Irena,2010-03-26 10:48:00,2010-03-26 10:52:00
Case 2575,Inbound Call,Richard,2010-03-26 11:43:00,2010-03-26 11:47:00
Case 2576,Inbound Call,Richard,2010-03-20 11:12:00,2010-03-20 11:17:00
Case 2577,Inbound Call,Samuil,2010-03-29 14:25:00,2010-03-29 14:28:00
Case 2578,Inbound Call,Irena,2010-03-14 10:03:00,2010-03-14 10:04:00
Case 2579,Inbound Call,Wil,2010-03-12 14:17:00,2010-03-12 14:18:00
Case 2579,Inbound Call,Maja,2010-03-13 11:34:00,2010-03-13 11:34:00
Case 2580,Inbound Call,Mary,2010-03-04 14:35:00,2010-03-04 14:36:00
Case 2581,Inbound Call,Richard,2010-03-28 08:46:00,2010-03-28 08:51:00
Case 2582,Inbound Email,Jochem,2010-03-31 13:12:00,2010-04-03 11:38:00
Case 2582,Email Outbound,Jochem,2010-04-03 11:50:00,2010-04-03 11:51:00
Case 2582,Handle Email,Jochem,2010-04-03 11:51:00,2010-04-03 11:51:00
Case 2582,Handle Case,Jochem,2010-04-03 11:51:00,2010-04-03 11:53:00
Case 2582,Email Outbound,Jochem,2010-04-03 11:54:00,2010-04-03 11:54:00
Case 2582,Handle Case,Jochem,2010-04-04 14:36:00,2010-04-04 14:36:00
Case 2583,Inbound Call,Steve,2010-03-14 17:46:00,2010-03-14 18:01:00
Case 2583,Handle Case,Steve,2010-03-15 14:38:00,2010-03-15 14:38:00
Case 2584,Inbound Call,Henk,2010-03-15 08:43:00,2010-03-15 08:44:00
Case 2584,Inbound Call,Elena,2010-03-15 09:15:00,2010-03-15 09:21:00
Case 2584,Handle Case,Mathias,2010-03-19 07:04:00,2010-03-19 07:05:00
Case 2585,Inbound Call,Irena,2010-03-08 11:17:00,2010-03-08 11:20:00
Case 2586,Inbound Call,Christian,2010-03-25 16:30:00,2010-03-25 16:31:00
Case 2587,Inbound Call,Susi,2010-03-13 12:17:00,2010-03-13 12:22:00
Case 2588,Inbound Call,Steve,2010-03-11 13:43:00,2010-03-11 13:44:00
Case 2589,Inbound Call,Wil,2010-03-26 15:49:00,2010-03-26 15:51:00
Case 2590,Inbound Call,Wil,2010-03-06 09:12:00,2010-03-06 09:13:00
Case 2590,Inbound Call,Erik,2010-03-06 09:16:00,2010-03-06 09:20:00
Case 2590,Inbound Call,Clark,2010-03-06 14:16:00,2010-03-06 14:32:00
Case 2590,Inbound Call,Nancy,2010-03-06 14:34:00,2010-03-06 14:38:00
Case 2590,Handle Case,Mathias,2010-03-07 07:26:00,2010-03-07 07:27:00
Case 2590,Inbound Call,Ton,2010-03-27 17:30:00,2010-03-27 17:53:00
Case 2590,Inbound Call,Nancy,2010-03-29 17:36:00,2010-03-29 17:36:00
Case 2590,Inbound Call,Anne,2010-03-29 18:10:00,2010-03-29 18:11:00
Case 2590,Inbound Call,Christian,2010-04-03 16:51:00,2010-04-03 17:09:00
Case 2591,Inbound Call,Wil,2010-03-06 10:16:00,2010-03-06 10:18:00
Case 2592,Inbound Call,Ton,2010-03-07 13:29:00,2010-03-07 13:39:00
Case 2593,Inbound Call,Michael,2010-03-27 09:45:00,2010-03-27 09:47:00
Case 2594,Inbound Email,Susi,2010-03-10 20:55:00,2010-03-11 10:04:00
Case 2594,Handle Case,Susi,2010-03-11 10:04:00,2010-03-11 10:11:00
Case 2594,Email Outbound,Susi,2010-03-11 10:12:00,2010-03-11 10:13:00
Case 2595,Call Outbound,Richard,2010-03-06 12:37:00,2010-03-06 12:37:00
Case 2595,Call Outbound,Richard,2010-03-06 13:06:00,2010-03-06 13:07:00
Case 2595,Inbound Call,Ton,2010-04-29 15:20:00,2010-04-29 15:24:00
Case 2596,Inbound Email,Steffi,2010-03-16 12:17:00,2010-03-18 15:55:00
Case 2596,Call Outbound,Steffi,2010-03-18 16:00:00,2010-03-18 16:02:00
Case 2596,Handle Email,Steffi,2010-03-18 16:02:00,2010-03-18 16:02:00
Case 2597,Inbound Call,Richard,2010-03-25 09:05:00,2010-03-25 09:08:00
Case 2597,Call Outbound,Richard,2010-03-25 09:09:00,2010-03-25 09:26:00
Case 2598,Inbound Call,Irena,2010-03-27 08:52:00,2010-03-27 08:55:00
Case 2599,Inbound Call,Samuil,2010-03-15 08:56:00,2010-03-15 08:57:00
Case 2600,Inbound Call,Erik,2010-03-06 11:37:00,2010-03-06 11:46:00
Case 2600,Handle Case,Harold,2010-03-06 11:47:00,2010-03-06 11:49:00
Case 2600,Handle Case,David,2010-03-07 07:56:00,2010-03-07 07:56:00
Case 2600,Inbound Call,Henk,2010-03-19 10:58:00,2010-03-19 11:04:00
Case 2600,Handle Case,Harold,2010-03-19 13:16:00,2010-03-19 13:17:00
Case 2600,Call Outbound,Karen,2010-03-27 13:26:00,2010-03-27 13:28:00
Case 2600,Call Outbound,David,2010-04-04 13:37:00,2010-04-04 13:38:00
Case 2601,Inbound Call,Henk,2010-03-06 07:21:00,2010-03-06 07:24:00
Case 2602,Inbound Call,Elena,2010-03-25 09:33:00,2010-03-25 09:38:00
Case 2603,Inbound Call,Fred,2010-03-12 11:19:00,2010-03-12 11:28:00
