case_id,resource,activity_name,start_timestamp,end_timestamp,agent
503,Clerk-000006,Check application form completeness,2023-03-24 11:30:00+00:00,2023-03-24 11:32:45.659000+00:00,5
503,Clerk-000002,Check credit history,2023-03-24 11:32:45.659000+00:00,2023-03-24 11:37:19.743000+00:00,2
503,AML Investigator-000002,AML check,2023-03-24 11:32:45.659000+00:00,2023-03-24 12:03:30.168000+00:00,13
503,Appraiser-000002,Appraise property,2023-03-24 12:18:22.611000+00:00,2023-03-24 12:34:04.653000+00:00,3
503,Loan Officer-000003,Assess loan risk,2023-03-24 12:34:04.653000+00:00,2023-03-24 12:54:04.653000+00:00,15
503,Clerk-000006,Reject application,2023-03-24 12:54:04.653000+00:00,2023-03-24 13:04:04.653000+00:00,5
504,Clerk-000001,Check application form completeness,2023-03-24 12:00:00+00:00,2023-03-24 12:40:25.683000+00:00,0
504,Clerk-000005,Check credit history,2023-03-24 12:40:25.683000+00:00,2023-03-24 12:41:40.385000+00:00,4
504,AML Investigator-000001,AML check,2023-03-24 12:40:25.683000+00:00,2023-03-24 12:57:19.286000+00:00,7
504,Appraiser-000002,Appraise property,2023-03-24 12:40:25.683000+00:00,2023-03-24 13:04:29.919000+00:00,3
504,Loan Officer-000004,Assess loan risk,2023-03-24 13:04:29.919000+00:00,2023-03-24 13:24:29.919000+00:00,16
504,Loan Officer-000002,Design loan offer,2023-03-24 13:24:29.919000+00:00,2023-03-24 13:25:57.549000+00:00,12
504,Senior Officer-000002,Approve loan offer,2023-03-24 13:25:57.549000+00:00,2023-03-24 13:45:57.549000+00:00,17
504,Clerk-000005,Approve application,2023-03-24 13:45:57.549000+00:00,2023-03-24 13:50:57.549000+00:00,4
505,Clerk-000007,Check application form completeness,2023-03-24 12:30:00+00:00,2023-03-24 12:47:05.918000+00:00,9
505,AML Investigator-000002,AML check,2023-03-24 12:47:05.918000+00:00,2023-03-24 13:07:49.203000+00:00,13
505,Clerk-000004,Check credit history,2023-03-24 12:47:05.918000+00:00,2023-03-24 13:42:43.595000+00:00,6
505,Appraiser-000002,Appraise property,2023-03-24 13:04:29.919000+00:00,2023-03-24 13:05:28.250000+00:00,3
505,Loan Officer-000003,Assess loan risk,2023-03-24 13:42:43.595000+00:00,2023-03-24 14:02:43.595000+00:00,15
505,Loan Officer-000002,Design loan offer,2023-03-24 14:02:43.595000+00:00,2023-03-24 14:34:40.974000+00:00,12
505,Senior Officer-000002,Approve loan offer,2023-03-24 14:34:40.974000+00:00,2023-03-24 14:54:40.974000+00:00,17
505,Clerk-000007,Cancel application,2023-03-24 14:54:40.974000+00:00,2023-03-24 14:59:40.974000+00:00,9
506,Clerk-000002,Check application form completeness,2023-03-24 13:00:00+00:00,2023-03-24 14:26:01.675000+00:00,2
506,Appraiser-000002,Appraise property,2023-03-24 14:26:01.675000+00:00,2023-03-24 14:39:58.514000+00:00,3
506,AML Investigator-000001,AML check,2023-03-24 14:26:01.675000+00:00,2023-03-24 14:40:01.639000+00:00,7
506,Clerk-000008,Check credit history,2023-03-24 14:26:01.675000+00:00,2023-03-24 14:43:44.734000+00:00,10
506,Loan Officer-000004,Assess loan risk,2023-03-24 14:43:44.734000+00:00,2023-03-27 07:03:44.734000+00:00,16
506,Clerk-000002,Reject application,2023-03-27 07:03:44.734000+00:00,2023-03-27 07:13:44.734000+00:00,2
507,Clerk-000008,Check application form completeness,2023-03-24 13:30:00+00:00,2023-03-24 13:33:19.702000+00:00,10
507,Appraiser-000002,Appraise property,2023-03-24 13:33:19.702000+00:00,2023-03-24 13:34:35.042000+00:00,3
507,AML Investigator-000001,AML check,2023-03-24 13:33:19.702000+00:00,2023-03-24 13:53:02.686000+00:00,7
507,Clerk-000001,Check credit history,2023-03-24 13:33:19.702000+00:00,2023-03-24 14:42:51.239000+00:00,0
507,Loan Officer-000001,Assess loan risk,2023-03-24 14:42:51.239000+00:00,2023-03-27 07:02:51.239000+00:00,11
507,Loan Officer-000003,Design loan offer,2023-03-27 07:02:51.239000+00:00,2023-03-27 07:05:04.041000+00:00,15
507,Senior Officer-000001,Approve loan offer,2023-03-27 07:05:04.041000+00:00,2023-03-27 07:25:04.041000+00:00,14
507,Clerk-000008,Cancel application,2023-03-27 07:25:04.041000+00:00,2023-03-27 07:30:04.041000+00:00,10
508,Clerk-000007,Check application form completeness,2023-03-24 14:00:00+00:00,2023-03-24 14:10:20.249000+00:00,9
508,Clerk-000006,Check credit history,2023-03-24 14:10:20.249000+00:00,2023-03-24 14:47:57.125000+00:00,5
508,AML Investigator-000002,AML check,2023-03-24 14:10:20.249000+00:00,2023-03-24 14:48:24.544000+00:00,13
508,Appraiser-000001,Appraise property,2023-03-24 14:10:20.249000+00:00,2023-03-27 07:26:26.894000+00:00,8
508,Loan Officer-000002,Assess loan risk,2023-03-27 07:26:26.894000+00:00,2023-03-27 07:46:26.894000+00:00,12
508,Clerk-000004,Reject application,2023-03-27 07:46:26.894000+00:00,2023-03-27 07:56:26.894000+00:00,6
509,Clerk-000004,Check application form completeness,2023-03-24 14:30:00+00:00,2023-03-24 14:54:26.109000+00:00,6
509,AML Investigator-000001,AML check,2023-03-24 14:54:26.109000+00:00,2023-03-24 14:55:10.713000+00:00,7
509,Clerk-000005,Check credit history,2023-03-24 14:54:26.109000+00:00,2023-03-27 07:15:13.673000+00:00,4
509,Appraiser-000002,Appraise property,2023-03-24 14:54:26.109000+00:00,2023-03-27 08:24:28.263000+00:00,3
509,Loan Officer-000003,Assess loan risk,2023-03-27 08:24:28.263000+00:00,2023-03-27 08:44:28.263000+00:00,15
509,Loan Officer-000002,Design loan offer,2023-03-27 08:44:28.263000+00:00,2023-03-27 09:07:50.898000+00:00,12
509,Senior Officer-000001,Approve loan offer,2023-03-27 09:07:50.898000+00:00,2023-03-27 09:27:50.898000+00:00,14
509,Clerk-000003,Approve application,2023-03-27 09:27:50.898000+00:00,2023-03-27 09:32:50.898000+00:00,1
510,Clerk-000003,Check application form completeness,2023-03-24 15:00:00+00:00,2023-03-27 07:06:18.451000+00:00,1
510,Clerk-000001,Check credit history,2023-03-27 07:06:18.451000+00:00,2023-03-27 07:11:16.601000+00:00,0
510,AML Investigator-000002,AML check,2023-03-27 07:06:18.451000+00:00,2023-03-27 07:25:17.091000+00:00,13
510,Appraiser-000001,Appraise property,2023-03-27 07:26:26.894000+00:00,2023-03-27 07:54:36.599000+00:00,8
510,Loan Officer-000001,Assess loan risk,2023-03-27 07:54:36.599000+00:00,2023-03-27 08:14:36.599000+00:00,11
510,Loan Officer-000004,Design loan offer,2023-03-27 08:14:36.599000+00:00,2023-03-27 08:17:18.163000+00:00,16
510,Senior Officer-000002,Approve loan offer,2023-03-27 08:17:18.163000+00:00,2023-03-27 08:37:18.163000+00:00,17
510,Clerk-000005,Approve application,2023-03-27 08:37:18.163000+00:00,2023-03-27 08:42:18.163000+00:00,4
511,Clerk-000006,Check application form completeness,2023-03-27 07:30:00+00:00,2023-03-27 08:12:12.121000+00:00,5
511,Appraiser-000001,Appraise property,2023-03-27 08:12:12.121000+00:00,2023-03-27 08:18:01.064000+00:00,8
511,AML Investigator-000001,AML check,2023-03-27 08:12:12.121000+00:00,2023-03-27 08:18:04.181000+00:00,7
511,Clerk-000001,Check credit history,2023-03-27 08:12:12.121000+00:00,2023-03-27 08:56:06.641000+00:00,0
511,Loan Officer-000001,Assess loan risk,2023-03-27 08:56:06.641000+00:00,2023-03-27 09:16:06.641000+00:00,11
511,Loan Officer-000004,Design loan offer,2023-03-27 09:16:06.641000+00:00,2023-03-27 09:16:46.158000+00:00,16
511,Senior Officer-000002,Approve loan offer,2023-03-27 09:16:46.158000+00:00,2023-03-27 09:36:46.158000+00:00,17
511,Clerk-000002,Approve application,2023-03-27 09:36:46.158000+00:00,2023-03-27 09:41:46.158000+00:00,2
512,Clerk-000007,Check application form completeness,2023-03-27 08:00:00+00:00,2023-03-27 08:06:16.164000+00:00,9
512,Clerk-000003,Return application back to applicant,2023-03-27 08:06:16.164000+00:00,2023-03-27 08:11:16.164000+00:00,1
512,Applicant-000001,Applicant completes form,2023-03-27 08:11:16.164000+00:00,2023-03-27 09:11:16.164000+00:00,18
512,Clerk-000007,Check application form completeness,2023-03-27 09:11:16.164000+00:00,2023-03-27 09:33:38.192000+00:00,9
512,Appraiser-000002,Appraise property,2023-03-27 09:33:38.192000+00:00,2023-03-27 09:34:16.464000+00:00,3
512,Clerk-000001,Check credit history,2023-03-27 09:33:38.192000+00:00,2023-03-27 10:14:31.991000+00:00,0
512,AML Investigator-000001,AML check,2023-03-27 09:33:38.192000+00:00,2023-03-27 10:47:32.522000+00:00,7
512,Loan Officer-000001,Assess loan risk,2023-03-27 10:47:32.522000+00:00,2023-03-27 11:07:32.522000+00:00,11
512,Clerk-000001,Reject application,2023-03-27 11:07:32.522000+00:00,2023-03-27 11:17:32.522000+00:00,0
513,Clerk-000002,Check application form completeness,2023-03-27 08:30:00+00:00,2023-03-27 09:09:24.715000+00:00,2
513,Clerk-000004,Check credit history,2023-03-27 09:09:24.715000+00:00,2023-03-27 09:14:26.237000+00:00,6
513,AML Investigator-000002,AML check,2023-03-27 09:09:24.715000+00:00,2023-03-27 09:22:18.781000+00:00,13
513,Appraiser-000001,Appraise property,2023-03-27 09:09:24.715000+00:00,2023-03-27 09:22:34.862000+00:00,8
513,Loan Officer-000003,Assess loan risk,2023-03-27 09:22:34.862000+00:00,2023-03-27 09:42:34.862000+00:00,15
513,Clerk-000006,Reject application,2023-03-27 09:42:34.862000+00:00,2023-03-27 09:52:34.862000+00:00,5
514,Clerk-000008,Check application form completeness,2023-03-27 09:00:00+00:00,2023-03-27 09:38:12.378000+00:00,10
514,Clerk-000004,Check credit history,2023-03-27 09:38:12.378000+00:00,2023-03-27 09:43:29.338000+00:00,6
514,Appraiser-000001,Appraise property,2023-03-27 09:38:12.378000+00:00,2023-03-27 09:53:49.930000+00:00,8
514,AML Investigator-000002,AML check,2023-03-27 09:38:12.378000+00:00,2023-03-27 10:17:38.731000+00:00,13
514,Loan Officer-000002,Assess loan risk,2023-03-27 10:17:38.731000+00:00,2023-03-27 10:37:38.731000+00:00,12
514,Clerk-000002,Reject application,2023-03-27 10:37:38.731000+00:00,2023-03-27 10:47:38.731000+00:00,2
515,Clerk-000006,Check application form completeness,2023-03-27 09:30:00+00:00,2023-03-27 09:31:18.606000+00:00,5
515,Clerk-000005,Return application back to applicant,2023-03-27 09:31:18.606000+00:00,2023-03-27 09:36:18.606000+00:00,4
515,Applicant-000001,Applicant completes form,2023-03-27 09:36:18.606000+00:00,2023-03-27 10:36:18.606000+00:00,18
515,Clerk-000008,Check application form completeness,2023-03-27 10:36:18.606000+00:00,2023-03-27 11:36:11.034000+00:00,10
515,Clerk-000004,Check credit history,2023-03-27 11:36:11.034000+00:00,2023-03-27 13:27:08.769000+00:00,6
515,AML Investigator-000001,AML check,2023-03-27 11:49:44.973000+00:00,2023-03-27 11:56:39.876000+00:00,7
515,Appraiser-000002,Appraise property,2023-03-27 12:08:30.767000+00:00,2023-03-27 12:33:50.172000+00:00,3
515,Loan Officer-000003,Assess loan risk,2023-03-27 13:27:08.769000+00:00,2023-03-27 13:47:08.769000+00:00,15
515,Clerk-000002,Reject application,2023-03-27 13:47:08.769000+00:00,2023-03-27 13:57:08.769000+00:00,2
516,Clerk-000003,Check application form completeness,2023-03-27 10:00:00+00:00,2023-03-27 10:18:14.211000+00:00,1
516,AML Investigator-000002,AML check,2023-03-27 10:18:14.211000+00:00,2023-03-27 10:24:37.813000+00:00,13
516,Appraiser-000002,Appraise property,2023-03-27 10:18:14.211000+00:00,2023-03-27 10:26:08.046000+00:00,3
516,Clerk-000007,Check credit history,2023-03-27 10:18:14.211000+00:00,2023-03-27 10:54:01.654000+00:00,9
516,Loan Officer-000004,Assess loan risk,2023-03-27 10:54:01.654000+00:00,2023-03-27 11:14:01.654000+00:00,16
516,Clerk-000003,Reject application,2023-03-27 11:14:01.654000+00:00,2023-03-27 11:24:01.654000+00:00,1
517,Clerk-000005,Check application form completeness,2023-03-27 10:30:00+00:00,2023-03-27 10:58:11.056000+00:00,4
517,AML Investigator-000002,AML check,2023-03-27 10:58:11.056000+00:00,2023-03-27 11:00:49.266000+00:00,13
517,Clerk-000004,Check credit history,2023-03-27 10:58:11.056000+00:00,2023-03-27 11:15:23.808000+00:00,6
517,Appraiser-000001,Appraise property,2023-03-27 10:58:11.056000+00:00,2023-03-27 12:45:10.779000+00:00,8
517,Loan Officer-000001,Assess loan risk,2023-03-27 12:45:10.779000+00:00,2023-03-27 13:05:10.779000+00:00,11
517,Clerk-000006,Reject application,2023-03-27 13:05:10.779000+00:00,2023-03-27 13:15:10.779000+00:00,5
518,Clerk-000006,Check application form completeness,2023-03-27 11:00:00+00:00,2023-03-27 11:20:54.816000+00:00,5
518,Appraiser-000002,Appraise property,2023-03-27 11:20:54.816000+00:00,2023-03-27 11:21:34.867000+00:00,3
518,AML Investigator-000001,AML check,2023-03-27 11:20:54.816000+00:00,2023-03-27 11:49:44.973000+00:00,7
518,Clerk-000002,Check credit history,2023-03-27 11:20:54.816000+00:00,2023-03-27 11:54:33.437000+00:00,2
518,Loan Officer-000003,Assess loan risk,2023-03-27 11:54:33.437000+00:00,2023-03-27 12:14:33.437000+00:00,15
518,Clerk-000003,Reject application,2023-03-27 12:14:33.437000+00:00,2023-03-27 12:24:33.437000+00:00,1
519,Clerk-000007,Check application form completeness,2023-03-27 11:30:00+00:00,2023-03-27 11:35:34.958000+00:00,9
519,Appraiser-000002,Appraise property,2023-03-27 11:35:34.958000+00:00,2023-03-27 12:08:30.767000+00:00,3
519,AML Investigator-000002,AML check,2023-03-27 11:35:34.958000+00:00,2023-03-27 12:09:47.540000+00:00,13
519,Clerk-000005,Check credit history,2023-03-27 11:35:34.958000+00:00,2023-03-27 12:36:02.516000+00:00,4
519,Loan Officer-000002,Assess loan risk,2023-03-27 12:36:02.516000+00:00,2023-03-27 12:56:02.516000+00:00,12
519,Clerk-000002,Reject application,2023-03-27 12:56:02.516000+00:00,2023-03-27 13:06:02.516000+00:00,2
520,Clerk-000001,Check application form completeness,2023-03-27 12:00:00+00:00,2023-03-27 12:09:58.278000+00:00,0
520,Clerk-000006,Return application back to applicant,2023-03-27 12:09:58.278000+00:00,2023-03-27 12:14:58.278000+00:00,5
520,Applicant-000001,Applicant completes form,2023-03-27 12:14:58.278000+00:00,2023-03-27 13:14:58.278000+00:00,18
520,Clerk-000003,Check application form completeness,2023-03-27 13:14:58.278000+00:00,2023-03-27 13:47:49.882000+00:00,1
520,Clerk-000006,Check credit history,2023-03-27 13:47:49.882000+00:00,2023-03-27 14:09:48.929000+00:00,5
520,Appraiser-000001,Appraise property,2023-03-27 13:47:49.882000+00:00,2023-03-27 14:41:36.326000+00:00,8
520,AML Investigator-000002,AML check,2023-03-27 14:54:21.987000+00:00,2023-03-28 07:27:05.921000+00:00,13
520,Loan Officer-000002,Assess loan risk,2023-03-28 07:27:05.921000+00:00,2023-03-28 07:47:05.921000+00:00,12
520,Clerk-000005,Reject application,2023-03-28 07:47:05.921000+00:00,2023-03-28 07:57:05.921000+00:00,4
521,Clerk-000007,Check application form completeness,2023-03-27 12:30:00+00:00,2023-03-27 12:31:21.505000+00:00,9
521,Clerk-000008,Check credit history,2023-03-27 12:31:21.505000+00:00,2023-03-27 12:34:40.259000+00:00,10
521,AML Investigator-000001,AML check,2023-03-27 12:31:21.505000+00:00,2023-03-27 13:16:31.148000+00:00,7
521,Appraiser-000002,Appraise property,2023-03-27 12:33:50.172000+00:00,2023-03-27 12:54:38.853000+00:00,3
521,Loan Officer-000004,Assess loan risk,2023-03-27 13:16:31.148000+00:00,2023-03-27 13:36:31.148000+00:00,16
521,Loan Officer-000002,Design loan offer,2023-03-27 13:36:31.148000+00:00,2023-03-27 13:37:09.042000+00:00,12
521,Senior Officer-000001,Approve loan offer,2023-03-27 13:37:09.042000+00:00,2023-03-27 13:57:09.042000+00:00,14
521,Clerk-000004,Cancel application,2023-03-27 13:57:09.042000+00:00,2023-03-27 14:02:09.042000+00:00,6
522,Clerk-000001,Check application form completeness,2023-03-27 13:00:00+00:00,2023-03-27 13:41:34.465000+00:00,0
522,Appraiser-000001,Appraise property,2023-03-27 13:41:34.465000+00:00,2023-03-27 13:42:39.246000+00:00,8
522,Clerk-000008,Check credit history,2023-03-27 13:41:34.465000+00:00,2023-03-27 14:01:38.069000+00:00,10
522,AML Investigator-000002,AML check,2023-03-27 13:41:34.465000+00:00,2023-03-27 14:54:21.987000+00:00,13
522,Loan Officer-000001,Assess loan risk,2023-03-27 14:54:21.987000+00:00,2023-03-28 07:14:21.987000+00:00,11
522,Clerk-000008,Reject application,2023-03-28 07:14:21.987000+00:00,2023-03-28 07:24:21.987000+00:00,10
523,Clerk-000007,Check application form completeness,2023-03-27 13:30:00+00:00,2023-03-27 13:46:48.167000+00:00,9
523,Clerk-000005,Check credit history,2023-03-27 13:46:48.167000+00:00,2023-03-27 13:50:25.537000+00:00,4
523,Appraiser-000002,Appraise property,2023-03-27 13:46:48.167000+00:00,2023-03-27 14:24:26.086000+00:00,3
523,AML Investigator-000001,AML check,2023-03-27 13:46:48.167000+00:00,2023-03-28 07:19:21.374000+00:00,7
523,Loan Officer-000004,Assess loan risk,2023-03-28 07:19:21.374000+00:00,2023-03-28 07:39:21.374000+00:00,16
523,Clerk-000003,Reject application,2023-03-28 07:39:21.374000+00:00,2023-03-28 07:49:21.374000+00:00,1
524,Clerk-000001,Check application form completeness,2023-03-27 14:00:00+00:00,2023-03-27 14:02:35.796000+00:00,0
524,Clerk-000007,Check credit history,2023-03-27 14:02:35.796000+00:00,2023-03-28 07:13:57.030000+00:00,9
524,Appraiser-000002,Appraise property,2023-03-27 14:24:26.086000+00:00,2023-03-28 07:37:23.974000+00:00,3
524,AML Investigator-000001,AML check,2023-03-28 07:19:21.374000+00:00,2023-03-28 08:13:55.051000+00:00,7
524,Loan Officer-000003,Assess loan risk,2023-03-28 08:13:55.051000+00:00,2023-03-28 08:33:55.051000+00:00,15
524,Clerk-000001,Reject application,2023-03-28 08:33:55.051000+00:00,2023-03-28 08:43:55.051000+00:00,0
525,Clerk-000003,Check application form completeness,2023-03-27 14:30:00+00:00,2023-03-27 14:36:01.038000+00:00,1
525,Clerk-000005,Check credit history,2023-03-27 14:36:01.038000+00:00,2023-03-28 07:01:14.128000+00:00,4
525,Appraiser-000001,Appraise property,2023-03-27 14:41:36.326000+00:00,2023-03-28 07:16:33.522000+00:00,8
525,AML Investigator-000002,AML check,2023-03-28 07:27:05.921000+00:00,2023-03-28 08:29:48.961000+00:00,13
525,Loan Officer-000001,Assess loan risk,2023-03-28 08:29:48.961000+00:00,2023-03-28 08:49:48.961000+00:00,11
525,Loan Officer-000003,Design loan offer,2023-03-28 08:49:48.961000+00:00,2023-03-28 08:55:38.779000+00:00,15
525,Senior Officer-000002,Approve loan offer,2023-03-28 08:55:38.779000+00:00,2023-03-28 09:15:38.779000+00:00,17
525,Clerk-000001,Cancel application,2023-03-28 09:15:38.779000+00:00,2023-03-28 09:20:38.779000+00:00,0
526,Clerk-000002,Check application form completeness,2023-03-27 15:00:00+00:00,2023-03-28 07:25:35.102000+00:00,2
526,Appraiser-000001,Appraise property,2023-03-28 07:25:35.102000+00:00,2023-03-28 07:45:46.584000+00:00,8
526,Clerk-000004,Check credit history,2023-03-28 07:25:35.102000+00:00,2023-03-28 08:45:53.436000+00:00,6
526,AML Investigator-000001,AML check,2023-03-28 08:13:55.051000+00:00,2023-03-28 08:15:49.075000+00:00,7
526,Loan Officer-000002,Assess loan risk,2023-03-28 08:45:53.436000+00:00,2023-03-28 09:05:53.436000+00:00,12
526,Loan Officer-000001,Design loan offer,2023-03-28 09:05:53.436000+00:00,2023-03-28 09:10:18.233000+00:00,11
526,Senior Officer-000001,Approve loan offer,2023-03-28 09:10:18.233000+00:00,2023-03-28 09:30:18.233000+00:00,14
526,Clerk-000002,Cancel application,2023-03-28 09:30:18.233000+00:00,2023-03-28 09:35:18.233000+00:00,2
527,Clerk-000001,Check application form completeness,2023-03-28 07:30:00+00:00,2023-03-28 07:30:54.858000+00:00,0
527,Clerk-000006,Check credit history,2023-03-28 07:30:54.858000+00:00,2023-03-28 08:09:14.492000+00:00,5
527,Appraiser-000002,Appraise property,2023-03-28 07:37:23.974000+00:00,2023-03-28 08:18:58.454000+00:00,3
527,AML Investigator-000001,AML check,2023-03-28 08:15:49.075000+00:00,2023-03-28 08:43:16.941000+00:00,7
527,Loan Officer-000004,Assess loan risk,2023-03-28 08:43:16.941000+00:00,2023-03-28 09:03:16.941000+00:00,16
527,Clerk-000007,Reject application,2023-03-28 09:03:16.941000+00:00,2023-03-28 09:13:16.941000+00:00,9
528,Clerk-000007,Check application form completeness,2023-03-28 08:00:00+00:00,2023-03-28 08:29:09.745000+00:00,9
